ibge7,mun,abacate,abacaxi,alho,amendoim,arroz,aveia,banana,batata_doce,batata_inglesa,cafe_total,cafe_arab,cana,feijao,girassol,laranja,maracuja,milho,soja,sorgo,tomate,trigo,uva
2305209,Hidrolândia,0,0,0,0,0,0,41,3,0,0,0,3,3334,0,5,0,1676,0,0,0,0,0
2305233,Horizonte,0,0,0,0,0,0,0,25,0,0,0,631,367,0,4,0,51,0,0,0,0,0
2305266,Ibaretama,0,0,0,0,0,0,0,0,0,0,0,0,3420,0,0,0,769,0,0,0,0,0
2305308,Ibiapina,492,0,0,6,41,0,6249,6512,0,46,46,4686,2595,0,886,32672,1636,0,0,22440,0,0
2305332,Ibicuitinga,0,0,0,0,0,0,0,0,0,0,0,0,5093,0,0,0,1053,0,0,0,0,0
2305357,Icapuí,0,0,0,0,0,0,264,0,0,0,0,16,158,0,0,5455,18,0,0,0,0,0
2305407,Icó,0,0,0,0,317,0,5292,154,0,0,0,30,3560,0,0,35,2049,0,0,116,0,0
2305506,Iguatu,0,0,0,0,1323,0,18816,38,0,0,0,0,805,0,0,80,378,0,0,274,0,0
2305605,Independência,0,0,0,0,0,0,55,0,0,0,0,0,718,0,0,0,118,0,0,0,0,0
2305654,Ipaporanga,0,0,0,0,0,0,138,0,0,0,0,38,2855,0,0,0,2259,0,0,0,0,0
2305704,Ipaumirim,0,0,0,0,0,0,26,0,0,0,0,216,405,0,0,0,424,0,0,0,0,0
2305803,Ipu,116,0,0,9,10,0,4131,4200,0,8,8,655,1661,0,232,7409,1107,0,0,8790,0,0
2305902,Ipueiras,43,0,0,0,5,0,1658,679,0,8,8,392,899,0,278,6190,1599,0,0,8267,0,0
2306009,Iracema,0,0,0,0,0,0,2,0,0,0,0,0,419,0,2,0,163,0,0,0,0,0
2306108,Irauçuba,0,0,0,0,0,0,9,0,0,0,0,0,2310,0,0,0,809,0,0,0,0,0
2306207,Itaiçaba,0,0,0,0,0,0,172,0,0,0,0,467,90,0,24,0,17,0,0,0,0,0
2306256,Itaitinga,0,0,0,0,0,0,101,138,0,0,0,9,139,0,0,35,65,0,0,0,0,0
2306306,Itapagé,0,0,0,0,129,0,16163,0,0,0,0,6,1023,0,8,0,825,0,0,0,0,0
2306405,Itapipoca,0,0,0,0,0,0,22351,129,0,42,0,26,7421,0,0,0,3899,0,0,0,0,0
2306504,Itapiúna,0,0,0,0,0,0,47,0,0,0,0,9,1132,0,0,0,1330,0,0,6391,0,0
2306553,Itarema,0,0,0,0,0,0,977,413,0,0,0,51,2592,0,0,0,579,0,0,0,0,0
2306603,Itatira,0,0,0,0,0,0,1245,162,0,0,0,4,1722,0,2,0,3731,0,0,0,0,0
2306702,Jaguaretama,0,0,0,0,0,0,12,304,0,0,0,0,394,0,0,0,89,0,0,0,0,0
2306801,Jaguaribara,0,0,0,0,0,0,519,239,0,0,0,0,356,0,0,0,27,0,0,0,0,0
2306900,Jaguaribe,0,0,0,0,0,0,53,125,0,0,0,79,1387,0,0,0,126,0,0,0,0,0
2307007,Jaguaruana,0,0,0,0,1440,0,4383,0,0,0,0,2804,398,0,1329,0,343,0,0,0,0,0
2307106,Jardim,0,0,0,0,3,0,281,0,0,0,0,12,54,0,16,63,167,0,0,0,0,0
2307205,Jati,0,0,0,0,0,0,100,470,0,0,0,0,172,0,0,1133,340,0,0,1731,0,0
2307254,Jijoca de Jericoacoara,0,0,0,0,0,0,0,15,0,0,0,0,288,0,0,0,172,0,0,0,0,0
2307304,Juazeiro do Norte,0,0,0,0,25,0,1206,0,0,0,0,27,825,0,21,40,594,0,0,68,0,0
2307403,Jucás,0,0,0,0,0,0,1382,0,0,0,0,9,272,0,0,0,321,0,0,0,0,0
2307502,Lavras da Mangabeira,0,0,0,0,150,0,6349,96,0,0,0,630,1221,0,0,292,1675,0,0,367,0,0
2307601,Limoeiro do Norte,0,0,0,0,1961,0,47948,0,0,0,0,0,4077,0,14,0,40,0,0,553,0,0
2307635,Madalena,0,0,0,0,0,0,25,170,0,0,0,0,4721,0,9,0,4573,0,0,0,0,0
2307650,Maracanaú,0,0,0,0,0,0,48,0,0,0,0,11,76,0,11,121,431,0,0,0,0,0
2307700,Maranguape,0,0,0,0,62,0,1498,0,0,0,0,295,1435,0,28,162,1204,0,0,313,0,0
2307809,Marco,0,0,0,0,26,0,127,0,0,0,0,0,1263,0,0,25,424,0,0,0,0,0
2307908,Martinópole,0,0,0,0,139,0,0,0,0,0,0,0,1035,0,13,0,603,0,0,0,0,0
2308005,Massapê,0,0,0,0,0,0,1092,0,0,14,14,15,460,0,65,0,393,0,0,0,0,0
2308104,Mauriti,0,0,0,11,0,0,7512,2256,0,0,0,50,6345,0,61,328,5969,0,0,906,0,0
2308203,Meruoca,0,0,0,0,0,0,450,0,0,7,7,42,421,0,18,94,90,0,0,0,0,0
2308302,Milagres,0,0,0,0,28,0,2063,67,0,0,0,14,954,0,34,32,3858,0,0,225,0,0
2308351,Milhã,0,0,0,0,0,0,10,0,0,0,0,7,1097,0,3,0,861,0,0,0,0,0
2308377,Miraíma,0,0,0,0,0,0,0,124,0,0,0,0,333,0,0,0,347,0,0,0,0,0
2308401,Missão Velha,0,0,0,30,7,0,90438,0,0,0,0,67,3840,0,87,138,2786,0,0,3312,0,855
2308500,Mombaça,0,0,0,0,0,0,444,0,0,0,0,85,2271,0,0,0,1320,0,0,110,0,0
2308609,Monsenhor Tabosa,0,0,0,0,0,0,17,0,0,0,0,14,827,0,0,0,882,0,0,0,0,0
2308708,Morada Nova,0,0,0,0,3998,0,1241,0,0,0,0,0,3976,0,0,0,521,0,0,0,0,0
2308807,Moraújo,0,0,0,0,62,0,48,0,0,0,0,0,310,0,0,0,225,0,0,0,0,0
2308906,Morrinhos,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,306,0,0,0,0,0
2309003,Mucambo,0,0,0,0,262,0,66,0,0,0,0,0,908,0,14,0,821,0,0,0,0,0
2309102,Mulungu,0,0,0,0,0,0,10409,0,0,2140,2140,42,565,0,42,280,681,0,0,3221,0,0
2309201,Nova Olinda,0,0,0,0,8,0,118,0,0,0,0,0,1269,0,0,0,3618,0,0,53,0,0
2309300,Nova Russas,0,0,0,0,0,0,37,0,0,0,0,62,476,0,0,0,805,0,0,0,0,0
2309409,Novo Oriente,0,0,0,0,0,0,93,0,0,0,0,19,7504,0,0,0,9140,0,0,0,0,0
2309458,Ocara,0,0,0,0,0,0,31,0,0,0,0,13,3787,0,11,0,1653,0,0,0,0,0
2309508,Orós,0,0,0,0,21,0,101,120,0,0,0,38,218,0,0,0,762,0,0,0,0,0
2309607,Pacajus,0,0,0,0,0,0,15,141,0,0,0,96,946,0,25,0,77,0,0,0,0,0
2309706,Pacatuba,0,0,0,0,0,0,1287,0,0,0,0,16,254,0,31,227,245,0,0,0,0,0
2309805,Pacoti,0,0,0,0,473,0,17860,0,0,780,780,107,145,0,308,297,229,0,0,742,0,0
2309904,Pacujá,0,0,0,0,29,0,0,0,0,0,0,0,473,0,0,0,363,0,0,0,0,0
2310001,Palhano,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,92,0,0,0,0,0
2310100,Palmácia,0,0,0,0,540,0,6894,0,0,0,0,11,117,0,31,188,355,0,0,270,0,0
2310209,Paracuru,0,0,0,0,0,0,98,0,0,0,0,776,940,0,0,250,291,0,0,0,0,0
2310258,Paraipaba,207,0,0,0,0,0,49,84,0,0,0,4888,2782,0,0,0,1098,0,0,0,0,0
2310308,Parambu,0,0,0,0,0,0,96,0,0,0,0,15,3672,0,0,0,2060,0,0,0,0,0
2310407,Paramoti,0,0,0,0,0,0,0,0,0,0,0,11,7711,0,0,0,2486,0,0,0,0,0
2310506,Pedra Branca,0,0,0,0,2,0,51,0,0,0,0,23,729,0,9,0,454,0,0,99,0,0
2310605,Penaforte,0,0,0,0,0,0,233,596,0,0,0,0,397,0,16,1632,415,0,0,3331,0,0
2310704,Pentecoste,0,0,0,0,0,0,109,0,0,0,0,0,3264,0,0,0,1785,0,0,0,0,0
2310803,Pereiro,0,0,0,0,0,0,70,0,0,0,0,15,853,0,0,0,680,0,0,204,0,0
2310852,Pindoretama,0,0,0,0,0,0,18,490,0,0,0,2623,570,0,0,0,120,0,0,0,0,0
2310902,Piquet Carneiro,0,0,0,0,0,0,304,0,0,0,0,52,838,0,0,0,819,0,0,338,0,0
2310951,Pires Ferreira,0,0,0,0,8,0,641,159,0,0,0,34,1027,0,44,258,737,0,0,820,0,0
2311009,Poranga,0,0,0,0,0,0,41,0,0,0,0,58,352,0,0,0,272,0,0,0,0,0
2311108,Porteiras,64,150,0,0,0,0,7377,0,0,0,0,7,1758,0,86,98,1512,0,0,2671,0,0
2311207,Potengi,0,0,0,0,0,0,28,0,0,0,0,0,2290,0,0,0,2563,0,0,0,0,0
2311231,Potiretama,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,72,0,0,0,0,0
2311264,Quiterianópolis,0,0,0,0,0,0,67,0,0,0,0,19,1432,0,0,0,2191,0,0,0,0,0
2311306,Quixadá,0,0,0,0,0,0,61,0,0,0,0,0,4266,0,0,0,2170,0,0,490,0,0
2311355,Quixelô,0,0,0,0,580,0,197,48,0,0,0,43,617,0,0,0,775,0,0,0,0,0
2311405,Quixeramobim,0,0,0,0,0,0,0,85,0,0,0,0,5809,0,0,0,9900,0,0,1085,0,0
2311504,Quixeré,0,0,0,0,826,0,35539,0,0,0,0,0,1473,0,12,0,106,0,0,675,0,0
2311603,Redenção,19,0,0,0,760,0,29327,0,0,0,0,567,782,0,15,489,750,0,0,392,0,0
2311702,Reriutaba,133,0,0,0,12,0,7489,755,0,4,4,91,2175,0,109,1317,1444,0,0,5302,0,0
2311801,Russas,155,0,0,0,927,0,49474,580,0,0,0,1335,811,0,249,284,387,0,0,767,0,439
2311900,Saboeiro,0,0,0,0,0,0,9,0,0,0,0,10,336,0,0,23,254,0,0,18,0,0
2311959,Salitre,0,0,0,3,0,0,11,0,0,0,0,0,4428,0,0,0,751,0,0,0,0,0
2312007,Santana do Acaraú,0,0,0,0,0,0,48,0,0,0,0,0,1156,0,0,0,1618,0,0,0,0,0
2312106,Santana do Cariri,27,1230,0,9,8,0,450,0,0,0,0,0,845,0,30,356,4065,0,0,232,0,0
2312205,Santa Quitéria,0,0,0,0,0,0,1633,654,0,0,0,810,9000,0,59,0,5954,0,0,0,0,0
2312304,São Benedito,438,0,0,3,0,0,7032,10193,0,137,105,20000,704,0,866,10705,342,0,0,31259,0,0
2312403,São Gonçalo do Amarante,0,0,0,0,0,0,165,48,0,0,0,584,723,0,0,0,374,0,0,0,0,0
2312502,São João do Jaguaribe,0,0,0,0,1563,0,8383,0,0,0,0,0,722,0,5,0,82,0,0,0,0,0
2312601,São Luís do Curu,0,0,0,0,0,0,57,0,0,0,0,0,630,0,0,0,578,0,0,0,0,0
2312700,Senador Pompeu,0,0,0,0,0,0,40,9,0,0,0,0,2442,0,1,0,2986,0,0,132,0,0
2312809,Senador Sá,0,0,0,0,7,0,12,0,0,0,0,0,168,0,0,0,156,0,0,0,0,0
2312908,Sobral,0,0,0,0,2,0,769,0,0,0,0,20,2492,0,105,0,1122,0,0,0,0,0
2313005,Solonópole,0,0,0,0,0,0,21,43,0,0,0,0,935,0,0,0,583,0,0,0,0,0
2313104,Tabuleiro do Norte,0,0,0,0,488,0,2839,0,0,0,0,0,1187,0,0,0,219,0,0,0,0,0
2313203,Tamboril,0,0,0,0,0,0,32,0,0,0,0,5,7250,0,0,0,5858,0,0,0,0,0
2313252,Tarrafas,0,0,0,0,32,0,21,0,0,0,0,0,1308,0,0,0,2016,0,0,0,0,0
2313302,Tauá,0,0,0,0,0,0,122,0,0,0,0,30,2560,0,0,0,2212,0,0,0,0,0
2313351,Tejuçuoca,0,0,0,0,0,0,17,44,0,0,0,0,3174,0,0,0,1534,0,0,0,0,0
2313401,Tianguá,754,0,0,54,351,0,14059,2339,0,137,112,12872,2471,0,320,27012,617,0,0,40360,0,0
2313500,Trairi,0,0,0,0,0,0,914,449,0,0,0,544,2978,0,0,0,1130,0,0,0,0,0
2313559,Tururu,0,0,0,0,0,0,157,64,0,0,0,0,792,0,0,0,1156,0,0,0,0,0
2313609,Ubajara,524,0,0,0,107,0,4396,4584,0,17,8,1402,2048,0,63,12671,1065,0,0,20779,0,0
2313708,Umari,0,0,0,0,0,0,33,0,0,0,0,20,494,0,0,0,290,0,0,0,0,0
2313757,Umirim,0,0,0,0,0,0,1259,81,0,0,0,18,2329,0,0,0,1220,0,0,0,0,0
2313807,Uruburetama,318,0,0,0,177,0,42134,0,0,0,0,32,492,0,21,0,340,0,0,0,0,0
2313906,Uruoca,0,0,0,0,106,0,21,0,0,0,0,0,864,0,0,0,641,0,0,0,0,0
2313955,Varjota,0,0,0,0,7,0,23039,51,0,0,0,61,1555,0,7,0,816,0,0,125,0,0
2314003,Várzea Alegre,0,0,0,38,230,0,466,0,0,0,0,164,1525,0,0,0,5100,0,0,258,0,0
2314102,Viçosa do Ceará,308,0,0,159,576,0,9100,294,0,36,36,10367,1814,0,200,14834,797,0,0,3235,0,0
2400109,Acari,0,0,0,0,0,0,262,0,0,0,0,0,29,0,43,0,2,0,0,504,0,0
2400208,Açu,0,0,0,0,0,0,5040,60,0,0,0,0,54,0,0,0,11,0,0,420,0,0
2400307,Afonso Bezerra,0,0,0,0,0,0,640,0,0,0,0,0,43,0,0,0,5,0,0,134,0,0
2400406,Água Nova,0,0,0,0,0,0,120,0,0,0,0,0,70,0,0,0,80,0,0,0,0,0
2400505,Alexandria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400604,Almino Afonso,0,0,0,0,5,0,36,0,0,0,0,0,14,0,0,0,4,0,0,107,0,0
2400703,Alto do Rodrigues,0,0,0,0,0,0,13500,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2400802,Angicos,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0
2400901,Antônio Martins,0,0,0,0,5,0,108,0,0,0,0,0,32,0,0,0,11,0,0,0,0,0
2401008,Apodi,0,0,0,0,3900,0,3800,175,0,0,0,0,2673,0,8,0,31,0,0,0,0,48
2401107,Areia Branca,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,4,0,0,0,0,0
2401206,Arês,0,180,0,0,0,0,75,0,0,0,0,29400,83,0,0,0,3,0,0,0,0,0
2401305,Augusto Severo,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,1,0,0,0,0,0
2401404,Baía Formosa,0,180,0,0,0,0,0,312,0,0,0,95000,40,0,0,0,6,0,0,0,0,0
2401453,Baraúna,0,0,0,0,0,0,5130,0,0,0,0,0,324,0,0,0,3,0,0,0,0,0
2401503,Barcelona,0,0,0,0,0,0,8,14,0,0,0,0,18,0,3,0,3,0,0,0,0,0
2401602,Bento Fernandes,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0
2401651,Bodó,8,0,0,0,0,0,8,12,0,0,0,0,525,0,3,585,86,0,0,0,0,0
2401701,Bom Jesus,0,0,0,0,0,0,9,13,0,0,0,0,124,0,4,0,12,0,0,0,0,0
2401800,Brejinho,0,0,0,0,0,0,175,720,0,0,0,0,164,0,0,0,8,0,0,0,0,0
2401859,Caiçara do Norte,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
2401909,Caiçara do Rio do Vento,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2402006,Caicó,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
2402105,Campo Redondo,0,0,0,0,0,0,32,0,0,0,0,0,50,0,3,0,10,0,0,0,0,0
2402204,Canguaretama,0,0,0,0,0,0,625,213,0,0,0,84000,105,0,30,0,14,0,0,0,0,0
2402303,Caraúbas,0,0,0,0,0,0,188,0,0,0,0,0,93,0,0,0,26,0,0,0,0,0
2402402,Carnaúba dos Dantas,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,0,1,0,0,0,0,0
2402501,Carnaubais,0,0,0,0,0,0,2880,0,0,0,0,0,81,0,0,0,8,0,0,154,0,0
2402600,Ceará-Mirim,0,0,0,0,0,0,13068,1539,0,0,0,16251,324,0,0,0,86,0,0,0,0,0
2402709,Cerro Corá,17,0,0,0,0,0,14,0,0,0,0,0,255,0,0,31200,30,0,0,0,0,0
2402808,Coronel Ezequiel,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,3720,14,0,0,0,0,0
2402907,Coronel João Pessoa,0,0,0,0,0,0,160,0,0,0,0,0,38,0,0,0,18,0,0,0,0,0
2403004,Cruzeta,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,10,0,0,180,0,0
2403103,Currais Novos,0,0,0,0,0,0,144,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2403202,Doutor Severiano,0,0,0,0,5,0,135,44,0,0,0,5,70,0,0,0,7,0,0,0,0,0
2403251,Parnamirim,20,0,0,0,0,0,250,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2403301,Encanto,0,0,0,0,6,0,200,0,0,0,0,6,60,0,0,0,11,0,0,0,0,0
2403400,Equador,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2403509,Espírito Santo,0,0,0,0,0,0,65,447,0,0,0,180,19,0,0,0,3,0,0,0,0,0
2403608,Extremoz,0,188,0,0,0,0,5090,117,0,0,0,0,66,0,0,0,27,0,0,0,0,0
2403707,Felipe Guerra,0,0,0,0,194,0,96,17,0,0,0,0,211,0,0,0,2,0,69,0,0,0
2403756,Fernando Pedroza,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0
2403806,Florânia,0,0,0,0,0,0,170,0,0,0,0,0,44,0,0,0,5,0,0,195,0,0
2403905,Francisco Dantas,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,10,0,0,0,0,0
2404002,Frutuoso Gomes,0,0,0,0,0,0,100,0,0,0,0,35,28,0,0,0,2,0,0,78,0,0
2404101,Galinhos,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0
2404200,Goianinha,0,0,0,0,0,0,140,765,0,0,0,40000,289,0,50,0,28,0,0,0,0,0
2404309,Governador Dix-Sept Rosado,0,0,0,0,0,0,280,48,0,0,0,0,96,0,0,0,60,0,0,0,0,0
2404408,Grossos,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,2,0,0,0,0,0
2404507,Guamaré,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0
2404606,Ielmo Marinho,0,7251,0,0,0,0,80,282,0,0,0,1141,168,0,0,0,62,0,0,0,0,0
2404705,Ipanguaçu,0,0,0,0,0,0,10400,0,0,0,0,0,44,0,0,0,4,0,0,0,0,0
2404804,Ipueira,0,0,0,0,59,0,63,0,0,0,0,0,122,0,0,0,24,0,0,0,0,0
2404853,Itajá,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,31,0,0,0,0,0
2404903,Itaú,0,0,0,0,0,0,91,0,0,0,0,0,385,0,0,0,124,0,285,0,0,0
2405009,Jaçanã,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,840,9,0,0,0,0,0
2405108,Jandaíra,0,0,0,0,0,0,280,0,0,0,0,0,3,0,0,0,1,0,0,144,0,0
2405207,Janduís,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3,0,0,0,0,0
2405306,Januário Cicco,0,0,0,0,0,0,18,0,0,0,0,0,123,0,7,0,10,0,0,0,0,0
2405405,Japi,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,2,0,0,0,0,0
2405504,Jardim de Angicos,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0,0,0
2405603,Jardim de Piranhas,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0
2405702,Jardim do Seridó,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,2,0,0,0,0,0
2405801,João Câmara,0,0,0,0,0,0,1220,0,0,0,0,0,65,0,0,0,130,0,0,0,0,0
2405900,João Dias,0,0,0,0,0,0,176,0,0,0,0,25,14,0,0,0,5,0,0,0,0,0
2406007,José da Penha,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0
2406106,Jucurutu,0,0,0,0,0,0,0,0,0,0,0,0,139,0,7,0,5,0,0,0,0,0
2406155,Jundiá,0,0,0,0,0,0,75,350,0,0,0,1300,15,0,0,18,7,0,0,0,0,0
2406205,Lagoa d'Anta,0,0,0,0,0,0,9,7,0,0,0,0,43,0,8,0,5,0,0,0,0,0
2406304,Lagoa de Pedras,0,0,0,0,0,0,58,1440,0,0,0,0,95,0,11,0,6,0,0,0,0,0
2406403,Lagoa de Velhos,0,0,0,0,0,0,18,6,0,0,0,0,25,0,6,0,5,0,0,0,0,0
2406502,Lagoa Nova,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,1225,168,0,0,0,0,0
2406601,Lagoa Salgada,0,0,0,0,0,0,20,550,0,0,0,0,60,0,0,0,7,0,0,0,0,0
2406700,Lajes,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,9,0,0,0,0,0
2406809,Lajes Pintadas,0,0,0,0,0,0,9,6,0,0,0,0,50,0,4,0,8,0,0,0,0,0
2406908,Lucrécia,0,0,0,0,3,0,72,0,0,0,0,7,59,0,0,0,18,0,0,250,0,0
2407005,Luís Gomes,0,0,0,0,10,0,48,108,0,0,0,0,150,0,0,0,17,0,0,0,0,0
2407104,Macaíba,0,0,0,0,0,0,275,720,0,0,0,130,156,0,0,0,43,0,0,0,0,0
2407203,Macau,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0
2407252,Major Sales,0,0,0,0,65,0,0,0,0,0,0,168,190,0,0,0,36,0,0,0,0,0
2407302,Marcelino Vieira,0,0,0,0,0,0,0,25,0,0,0,0,160,0,0,0,4,0,0,112,0,0
2407401,Martins,0,0,0,0,5,0,12,0,0,0,0,17,120,0,0,0,26,0,0,0,0,0
2407500,Maxaranguape,25,0,0,0,0,0,3720,2430,0,0,0,4584,105,0,0,0,29,0,0,0,0,0
2407609,Messias Targino,0,0,0,0,0,0,0,0,0,0,0,18,81,0,0,0,4,0,0,0,0,0
2407708,Montanhas,0,0,0,0,0,0,160,540,0,0,0,750,193,0,0,0,20,0,0,0,0,0
2407807,Monte Alegre,0,0,0,0,0,0,125,1299,0,0,0,300,254,0,0,0,30,0,0,0,0,0
2407906,Monte das Gameleiras,0,0,0,0,0,0,26,7,0,0,0,0,89,0,4,74,26,0,0,0,0,0
2408003,Mossoró,0,0,0,0,0,0,255,0,0,0,0,0,156,0,0,68,0,0,0,0,0,0
2408102,Natal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408201,Nísia Floresta,140,0,0,0,0,0,588,1554,0,0,0,4320,128,0,72,0,17,0,0,0,0,0
2408300,Nova Cruz,0,0,0,0,0,0,0,200,0,0,0,2400,25,0,0,0,15,0,0,0,0,0
2408409,Olho-d'Água do Borges,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,26,0,0,0,0,0
2408508,Ouro Branco,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0
2408607,Paraná,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0
2408706,Paraú,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0
2408805,Parazinho,0,0,0,0,0,0,0,229,0,0,0,0,60,0,0,0,11,0,0,485,0,0
2408904,Parelhas,0,0,0,0,0,0,38,0,0,0,0,0,25,0,8,8,11,0,0,325,0,0
2408953,Rio do Fogo,105,18,0,0,0,0,45720,0,0,0,0,0,39,0,0,0,126,0,0,0,0,0
2409100,Passa e Fica,0,0,0,0,0,0,26,20,0,0,0,0,91,0,4,0,11,0,0,0,0,0
2409209,Passagem,0,0,0,0,0,0,0,432,0,0,0,86,60,0,0,0,11,0,0,0,0,0
2409308,Patu,0,0,0,0,0,0,138,18,0,0,0,0,63,0,0,0,5,0,0,0,0,0
2409332,Santa Maria,0,0,0,0,0,0,16,7,0,0,0,0,35,0,4,0,7,0,0,0,0,0
2409407,Pau dos Ferros,0,0,0,0,0,0,68,0,0,0,0,0,24,0,0,0,22,0,0,0,0,0
2409506,Pedra Grande,0,0,0,0,0,0,0,620,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2409605,Pedra Preta,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,38,0,0,0,0,0
2409704,Pedro Avelino,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0
2409803,Pedro Velho,0,0,0,0,0,0,306,960,0,0,0,13680,159,0,0,0,8,0,0,0,0,0
2409902,Pendências,0,0,0,0,0,0,168,18,0,0,0,0,53,0,0,0,18,0,0,0,0,0
2410009,Pilões,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,284,0,0,0,0,0
2410108,Poço Branco,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,72,0,0,0,0,0
2410207,Portalegre,0,0,0,0,0,0,0,9,0,0,0,11,46,0,0,0,8,0,0,0,0,0
2410256,Porto do Mangue,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,41,0,0,0,0,0
2410306,Serra Caiada,0,0,0,0,0,0,9,8,0,0,0,0,90,0,4,0,11,0,0,0,0,0
2410405,Pureza,42,5801,0,0,0,0,11462,948,0,0,0,27746,535,0,0,32,96,0,0,0,0,0
2410504,Rafael Fernandes,0,0,0,0,0,0,48,0,0,0,0,0,60,0,0,0,13,0,0,0,0,0
2410603,Rafael Godeiro,0,0,0,0,0,0,72,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0
2410702,Riacho da Cruz,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,1,0,0,0,0,0
2410801,Riacho de Santana,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0
2410900,Riachuelo,0,0,0,0,0,0,8,13,0,0,0,0,34,0,4,0,7,0,0,0,0,0
2411007,Rodolfo Fernandes,0,0,0,0,46,0,0,0,0,0,0,0,599,0,0,0,4,0,121,0,0,0
2411056,Tibau,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4,0,0,0,0,0
2411106,Ruy Barbosa,0,0,0,0,0,0,8,8,0,0,0,0,20,0,4,0,6,0,0,0,0,0
2411205,Santa Cruz,0,0,0,0,0,0,24,8,0,0,0,0,39,0,4,0,2,0,0,0,0,0
2411403,Santana do Matos,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,125,0,0,150,0,0
2411429,Santana do Seridó,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,178,0,0
2411502,Santo Antônio,0,0,0,0,0,0,0,495,0,0,0,0,284,0,0,0,20,0,0,0,0,0
2411601,São Bento do Norte,0,0,0,0,0,0,10,33,0,0,0,0,230,0,0,0,98,0,0,0,0,0
2411700,São Bento do Trairí,0,0,0,0,0,0,16,0,0,0,0,0,40,0,4,68,5,0,0,0,0,0
2411809,São Fernando,0,0,0,0,0,0,61,0,0,0,0,0,98,0,0,0,2,0,0,0,0,0
2411908,São Francisco do Oeste,0,0,0,0,0,0,0,7,0,0,0,0,96,0,0,0,48,0,0,0,0,0
2412005,São Gonçalo do Amarante,0,0,0,0,0,0,154,347,0,0,0,4800,750,0,0,0,232,0,0,0,0,0
2412104,São João do Sabugi,0,0,0,0,32,0,28,0,0,0,0,0,84,0,0,0,11,0,0,0,0,0
