uf,nome_uf,nome_meso,micro,nome_micro,mun,cod_mun_c,nome_mun,dist,distrito,nome_distrito
29,Bahia,Centro Norte Baiano,009,Irecê,29255,2929255,são gabriel,05,292925505,são gabriel
42,Santa Catarina,Sul Catarinense,018,Tubarão,18400,4218400,treze de maio,10,421840010,são gabriel
43,Rio Grande do Sul,Sudoeste Rio-grandense,030,Campanha Central,18309,4318309,são gabriel,05,431830905,são gabriel
13,Amazonas,Norte Amazonense,001,Rio Negro,03809,1303809,são gabriel da cachoeira,05,130380905,são gabriel da cachoeira
32,Espírito Santo,Noroeste Espírito-santense,002,Nova Venécia,04708,3204708,são gabriel da palha,05,320470805,são gabriel da palha
52,Goiás,Leste Goiano,012,Entorno de Brasília,17609,5217609,planaltina,15,521760915,são gabriel de goiás
50,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,003,Alto Taquari,07695,5007695,são gabriel do oeste,05,500769505,são gabriel do oeste
24,Rio Grande do Norte,Oeste Potiguar,002,Chapada do Apodi,02303,2402303,caraúbas,10,240230310,são geraldo
31,Minas Gerais,Norte de Minas,007,Montes Claros,18809,3118809,coração de jesus,25,311880925,são geraldo
31,Minas Gerais,Zona da Mata,064,Ubá,61502,3161502,são geraldo,05,316150205,são geraldo
32,Espírito Santo,Noroeste Espírito-santense,001,Barra de São Francisco,03304,3203304,mantenópolis,15,320330415,são geraldo
31,Minas Gerais,Vale do Rio Doce,037,Governador Valadares,61601,3161601,são geraldo da piedade,05,316160105,são geraldo da piedade
31,Minas Gerais,Vale do Rio Doce,037,Governador Valadares,69505,3169505,tumiritinga,10,316950510,são geraldo de tumiritinga
15,Pará,Sudeste Paraense,021,Redenção,07458,1507458,são geraldo do araguaia,05,150745805,são geraldo do araguaia
31,Minas Gerais,Vale do Rio Doce,035,Guanhães,62807,3162807,são joão evangelista,15,316280715,são geraldo do baguari
31,Minas Gerais,Vale do Rio Doce,037,Governador Valadares,61650,3161650,são geraldo do baixio,05,316165005,são geraldo do baixio
31,Minas Gerais,Central Mineira,025,Curvelo,25705,3125705,felixlândia,08,312570508,são geraldo do salto
33,Rio de Janeiro,Metropolitana do Rio de Janeiro,018,Rio de Janeiro,04904,3304904,são gonçalo,05,330490405,são gonçalo
43,Rio Grande do Sul,Nordeste Rio-grandense,015,Vacaria,18622,4318622,são josé dos ausentes,15,431862215,são gonçalo
31,Minas Gerais,Sul/Sudoeste de Minas,051,Poços de Caldas,08404,3108404,botelhos,15,310840415,são gonçalo de botelhos
31,Minas Gerais,Noroeste de Minas,002,Paracatu,61700,3161700,são gonçalo do abaeté,05,316170005,são gonçalo do abaeté
23,Ceará,Norte Cearense,009,Baixo Curu,12403,2312403,são gonçalo do amarante,05,231240305,são gonçalo do amarante
24,Rio Grande do Norte,Leste Potiguar,017,Macaíba,12005,2412005,são gonçalo do amarante,05,241200505,são gonçalo do amarante
31,Minas Gerais,Campo das Vertentes,058,São João Del Rei,62500,3162500,são joão del rei,15,316250015,são gonçalo do amarante
22,Piauí,Sudoeste Piauiense,010,Alto Médio Gurguéia,09757,2209757,são gonçalo do gurguéia,05,220975705,são gonçalo do gurguéia
31,Minas Gerais,Metropolitana de Belo Horizonte,033,Ouro Preto,31901,3131901,itabirito,20,313190120,são gonçalo do monte
31,Minas Gerais,Oeste de Minas,043,Divinópolis,61809,3161809,são gonçalo do pará,05,316180905,são gonçalo do pará
22,Piauí,Centro-Norte Piauiense,005,Médio Parnaíba Piauiense,09807,2209807,são gonçalo do piauí,05,220980705,são gonçalo do piauí
31,Minas Gerais,Metropolitana de Belo Horizonte,031,Itabira,61908,3161908,são gonçalo do rio abaixo,05,316190805,são gonçalo do rio abaixo
31,Minas Gerais,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,67103,3167103,serro,25,316710325,são gonçalo do rio das pedras
31,Minas Gerais,Jequitinhonha,010,Diamantina,25507,3125507,são gonçalo do rio preto,05,312550705,são gonçalo do rio preto
31,Minas Gerais,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,62005,3162005,são gonçalo do sapucaí,05,316200505,são gonçalo do sapucaí
23,Ceará,Sertões Cearenses,021,Sertão de Senador Pompeu,08500,2308500,mombaça,30,230850030,são gonçalo do umari
29,Bahia,Centro Norte Baiano,012,Feira de Santana,29305,2929305,são gonçalo dos campos,05,292930505,são gonçalo dos campos
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,62104,3162104,são gotardo,05,316210405,são gotardo
32,Espírito Santo,Central Espírito-santense,008,Santa Teresa,04955,3204955,são roque do canaã,25,320495525,são jacinto
43,Rio Grande do Sul,Metropolitana de Porto Alegre,025,São Jerônimo,18408,4318408,são jerônimo,05,431840805,são jerônimo
41,Paraná,Norte Pioneiro Paranaense,014,Assaí,24707,4124707,são jerônimo da serra,05,412470705,são jerônimo da serra
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,023,Araxá,11507,3111507,campos altos,10,311150710,são jerônimo dos poções
23,Ceará,Jaguaribe,025,Serra do Pereiro,04277,2304277,ererê,20,230427720,são joão
26,Pernambuco,Agreste Pernambucano,011,Garanhuns,13206,2613206,são joão,05,261320605,são joão
29,Bahia,Nordeste Baiano,016,Serrinha,08408,2908408,conceição do coité,09,290840809,são joão
41,Paraná,Noroeste Paranaense,002,Umuarama,00509,4100509,altônia,15,410050915,são joão
41,Paraná,Sudoeste Paranaense,027,Pato Branco,24806,4124806,são joão,05,412480605,são joão
43,Rio Grande do Sul,Noroeste Rio-grandense,009,Carazinho,02154,4302154,boa vista das missões,30,430215430,são joão
43,Rio Grande do Sul,Noroeste Rio-grandense,002,Três Passos,15404,4315404,redentora,10,431540410,são joão
52,Goiás,Noroeste Goiano,002,Rio Vermelho,08905,5208905,goiás,40,520890540,são joão
21,Maranhão,Norte Maranhense,005,Baixada Maranhense,11003,2111003,são joão batista,05,211100305,são joão batista
42,Santa Catarina,Grande Florianópolis,015,Tijucas,16305,4216305,são joão batista,05,421630505,são joão batista
43,Rio Grande do Sul,Noroeste Rio-grandense,007,Santo Ângelo,23754,4323754,vitória das missões,30,432375430,são joão batista
31,Minas Gerais,Sul/Sudoeste de Minas,047,Passos,62203,3162203,são joão batista do glória,05,316220305,são joão batista do glória
43,Rio Grande do Sul,Noroeste Rio-grandense,010,Passo Fundo,05504,4305504,ciríaco,15,430550415,são joão bosco
52,Goiás,Norte Goiano,005,Chapada dos Veadeiros,20009,5220009,são joão d'aliança,05,522000905,são joão d'aliança
41,Paraná,Oeste Paranaense,023,Cascavel,04808,4104808,cascavel,15,410480815,são joão d'oeste
14,Roraima,Sul de Roraima,004,Sudeste de Roraima,00506,1400506,são joão da baliza,05,140050605,são joão da baliza
33,Rio de Janeiro,Norte Fluminense,003,Campos dos Goytacazes,05000,3305000,são joão da barra,05,330500005,são joão da barra
35,São Paulo,Campinas,030,São João da Boa Vista,49102,3549102,são joão da boa vista,05,354910205,são joão da boa vista
22,Piauí,Sudeste Piauiense,013,Picos,09856,2209856,são joão da canabrava,05,220985605,são joão da canabrava
31,Minas Gerais,Jequitinhonha,010,Diamantina,21605,3121605,diamantina,45,312160545,são joão da chapada
31,Minas Gerais,Zona da Mata,061,Manhuaçu,23528,3123528,durandé,15,312352815,são joão da figueira
29,Bahia,Nordeste Baiano,015,Ribeira do Pombal,07806,2907806,cícero dantas,15,290780615,são joão da fortaleza
22,Piauí,Norte Piauiense,002,Litoral Piauiense,09872,2209872,são joão da fronteira,05,220987205,são joão da fronteira
31,Minas Gerais,Norte de Minas,007,Montes Claros,62252,3162252,são joão da lagoa,05,316225205,são joão da lagoa
31,Minas Gerais,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,62302,3162302,são joão da mata,05,316230205,são joão da mata
52,Goiás,Sul Goiano,014,Vale do Rio dos Bois,20058,5220058,são joão da paraúna,05,522005805,são joão da paraúna
15,Pará,Nordeste Paraense,009,Salgado,07466,1507466,são joão da ponta,05,150746605,são joão da ponta
31,Minas Gerais,Norte de Minas,007,Montes Claros,62401,3162401,são joão da ponte,05,316240105,são joão da ponte
31,Minas Gerais,Zona da Mata,066,Cataguases,38005,3138005,laranjal,10,313800510,são joão da sapucaia
22,Piauí,Centro-Norte Piauiense,004,Campo Maior,09906,2209906,são joão da serra,05,220990605,são joão da serra
31,Minas Gerais,Zona da Mata,065,Juiz de Fora,60702,3160702,santos dumont,20,316070220,são joão da serra
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,48103,3148103,patrocínio,15,314810315,são joão da serra negra
43,Rio Grande do Sul,Noroeste Rio-grandense,005,Sananduva,18424,4318424,são joão da urtiga,05,431842405,são joão da urtiga
22,Piauí,Sudeste Piauiense,013,Picos,09955,2209955,são joão da varjota,05,220995505,são joão da varjota
31,Minas Gerais,Norte de Minas,007,Montes Claros,43302,3143302,montes claros,30,314330230,são joão da vereda
29,Bahia,Centro Sul Baiano,028,Vitória da Conquista,33307,2933307,vitória da conquista,33,293330733,são joão da vitória
35,São Paulo,São José do Rio Preto,002,Fernandópolis,49201,3549201,são joão das duas pontes,05,354920105,são joão das duas pontes
31,Minas Gerais,Norte de Minas,003,Januária,62450,3162450,são joão das missões,05,316245005,são joão das missões
43,Rio Grande do Sul,Noroeste Rio-grandense,007,Santo Ângelo,19158,4319158,são miguel das missões,30,431915830,são joão das missões
21,Maranhão,Norte Maranhense,001,Litoral Ocidental Maranhense,00204,2100204,alcântara,10,210020410,são joão de cortes
23,Ceará,Jaguaribe,023,Baixo Jaguaribe,11801,2311801,russas,20,231180120,são joão de deus
35,São Paulo,São José do Rio Preto,006,Auriflama,49250,3549250,são joão de iracema,05,354925005,são joão de iracema
35,São Paulo,São José do Rio Preto,008,Novo Horizonte,56008,3556008,urupês,10,355600810,são joão de itaguaçu
31,Minas Gerais,Sul/Sudoeste de Minas,056,Itajubá,39904,3139904,maria da fé,15,313990415,são joão de maria da fé
33,Rio de Janeiro,Metropolitana do Rio de Janeiro,018,Rio de Janeiro,05109,3305109,são joão de meriti,05,330510905,são joão de meriti
32,Espírito Santo,Central Espírito-santense,008,Santa Teresa,04609,3204609,santa teresa,20,320460920,são joão de petrópolis
15,Pará,Nordeste Paraense,009,Salgado,07474,1507474,são joão de pirabas,05,150747405,são joão de pirabas
32,Espírito Santo,Central Espírito-santense,007,Afonso Cláudio,05069,3205069,venda nova do imigrante,20,320506920,são joão de viçosa
31,Minas Gerais,Campo das Vertentes,058,São João Del Rei,62500,3162500,são joão del rei,05,316250005,são joão del rei
23,Ceará,Metropolitana de Fortaleza,016,Fortaleza,07700,2307700,maranguape,37,230770037,são joão do amanari
50,Mato Grosso do Sul,Leste de Mato Grosso do Sul,006,Paranaíba,06309,5006309,paranaíba,35,500630935,são joão do aporé
15,Pará,Sudeste Paraense,020,Marabá,07508,1507508,são joão do araguaia,05,150750805,são joão do araguaia
22,Piauí,Norte Piauiense,001,Baixo Parnaíba Piauiense,09971,2209971,são joão do arraial,05,220997105,são joão do arraial
31,Minas Gerais,Norte de Minas,004,Janaúba,41009,3141009,mato verde,10,314100910,são joão do bonito
41,Paraná,Noroeste Paranaense,001,Paranavaí,24905,4124905,são joão do caiuá,05,412490505,são joão do caiuá
25,Paraíba,Borborema,011,Cariri Oriental,14008,2514008,são joão do cariri,05,251400805,são joão do cariri
21,Maranhão,Oeste Maranhense,008,Pindaré,11029,2111029,são joão do carú,05,211102905,são joão do carú
42,Santa Catarina,Vale do Itajaí,013,Itajaí,16354,4216354,são joão do itaperiú,05,421635405,são joão do itaperiú
41,Paraná,Norte Central Paranaense,013,Ivaiporã,25001,4125001,são joão do ivaí,05,412500105,são joão do ivaí
31,Minas Gerais,Vale do Rio Doce,040,Caratinga,13404,3113404,caratinga,45,311340445,são joão do jacutinga
23,Ceará,Jaguaribe,023,Baixo Jaguaribe,12502,2312502,são joão do jaguaribe,05,231250205,são joão do jaguaribe
31,Minas Gerais,Zona da Mata,061,Manhuaçu,62559,3162559,são joão do manhuaçu,05,316255905,são joão do manhuaçu
31,Minas Gerais,Vale do Rio Doce,038,Mantena,62575,3162575,são joão do manteninha,05,316257505,são joão do manteninha
35,São Paulo,São José do Rio Preto,003,Votuporanga,10708,3510708,cardoso,10,351070810,são joão do marinheiro
32,Espírito Santo,Sul Espírito-santense,011,Alegre,00201,3200201,alegre,45,320020145,são joão do norte
42,Santa Catarina,Oeste Catarinense,001,São Miguel do Oeste,16255,4216255,são joão do oeste,05,421625505,são joão do oeste
31,Minas Gerais,Vale do Rio Doce,040,Caratinga,62609,3162609,são joão do oriente,05,316260905,são joão do oriente
31,Minas Gerais,Norte de Minas,007,Montes Claros,62658,3162658,são joão do pacuí,05,316265805,são joão do pacuí
29,Bahia,Sul Baiano,031,Ilhéus-Itabuna,05602,2905602,camacan,20,290560220,são joão do panelinha
21,Maranhão,Sul Maranhense,019,Porto Franco,11052,2111052,são joão do paraíso,05,211105205,são joão do paraíso
29,Bahia,Sul Baiano,031,Ilhéus-Itabuna,20908,2920908,mascote,16,292090816,são joão do paraíso
31,Minas Gerais,Norte de Minas,005,Salinas,62708,3162708,são joão do paraíso,05,316270805,são joão do paraíso
33,Rio de Janeiro,Noroeste Fluminense,002,Santo Antônio de Pádua,00902,3300902,cambuci,20,330090220,são joão do paraíso
35,São Paulo,Presidente Prudente,034,Dracena,49300,3549300,são joão do pau d'alho,05,354930005,são joão do pau d'alho
22,Piauí,Sudeste Piauiense,015,Alto Médio Canindé,10003,2210003,são joão do piauí,05,221000305,são joão do piauí
41,Paraná,Norte Pioneiro Paranaense,014,Assaí,24707,4124707,são jerônimo da serra,10,412470710,são joão do pinhal
43,Rio Grande do Sul,Centro Ocidental Rio-grandense,019,Restinga Seca,18432,4318432,são joão do polêsine,05,431843205,são joão do polêsine
43,Rio Grande do Sul,Noroeste Rio-grandense,003,Frederico Westphalen,08508,4308508,frederico westphalen,18,430850818,são joão do porto
32,Espírito Santo,Sul Espírito-santense,011,Alegre,03007,3203007,iúna,30,320300730,são joão do príncipe
25,Paraíba,Sertão Paraibano,002,Cajazeiras,00700,2500700,são joão do rio do peixe,05,250070005,são joão do rio do peixe
42,Santa Catarina,Grande Florianópolis,016,Florianópolis,05407,4205407,florianópolis,50,420540750,são joão do rio vermelho
24,Rio Grande do Norte,Central Potiguar,011,Seridó Ocidental,12104,2412104,são joão do sabugi,05,241210405,são joão do sabugi
32,Espírito Santo,Litoral Norte Espírito-santense,004,Montanha,04104,3204104,pinheiros,10,320410410,são joão do sobrado
21,Maranhão,Leste Maranhense,017,Caxias,11078,2111078,são joão do soter,05,211107805,são joão do soter
42,Santa Catarina,Sul Catarinense,020,Araranguá,16404,4216404,são joão do sul,05,421640405,são joão do sul
25,Paraíba,Borborema,010,Cariri Ocidental,14107,2514107,são joão do tigre,05,251410705,são joão do tigre
41,Paraná,Sudeste Paranaense,034,São Mateus do Sul,25100,4125100,são joão do triunfo,05,412510005,são joão do triunfo
31,Minas Gerais,Jequitinhonha,012,Araçuaí,71600,3171600,virgem da lapa,20,317160020,são joão do vacaria
43,Rio Grande do Sul,Centro Ocidental Rio-grandense,017,Santiago,11205,4311205,júlio de castilhos,25,431120525,são joão dos mellos
21,Maranhão,Leste Maranhense,018,Chapadas do Alto Itapecuru,11102,2111102,são joão dos patos,05,211110205,são joão dos patos
23,Ceará,Sertões Cearenses,019,Sertão de Quixeramobim,11306,2311306,quixadá,59,231130659,são joão dos queirozes
31,Minas Gerais,Vale do Rio Doce,035,Guanhães,62807,3162807,são joão evangelista,05,316280705,são joão evangelista
33,Rio de Janeiro,Sul Fluminense,011,Vale do Paraíba Fluminense,04409,3304409,rio claro,25,330440925,são joão marcos
31,Minas Gerais,Zona da Mata,065,Juiz de Fora,62906,3162906,são joão nepomuceno,05,316290605,são joão nepomuceno
35,São Paulo,Macro Metropolitana Paulista,046,Sorocaba,50605,3550605,são roque,20,355060520,são joão novo
23,Ceará,Norte Cearense,010,Uruburetama,13757,2313757,umirim,30,231375730,são joaquim
31,Minas Gerais,Norte de Minas,007,Montes Claros,18809,3118809,coração de jesus,40,311880940,são joaquim
31,Minas Gerais,Norte de Minas,003,Januária,35209,3135209,januária,40,313520940,são joaquim
33,Rio de Janeiro,Norte Fluminense,003,Campos dos Goytacazes,01157,3301157,cardoso moreira,10,330115710,são joaquim
42,Santa Catarina,Serrana,010,Campos de Lages,16503,4216503,são joaquim,05,421650305,são joaquim
51,Mato Grosso,Sudoeste Mato-grossense,013,Tangará da Serra,07958,5107958,tangará da serra,20,510795820,são joaquim
35,São Paulo,Ribeirão Preto,010,São Joaquim da Barra,49409,3549409,são joaquim da barra,05,354940905,são joaquim da barra
31,Minas Gerais,Metropolitana de Belo Horizonte,030,Belo Horizonte,62922,3162922,são joaquim de bicas,05,316292205,são joaquim de bicas
15,Pará,Nordeste Paraense,011,Cametá,01204,1501204,baião,20,150120420,são joaquim do ituquara
26,Pernambuco,Agreste Pernambucano,012,Brejo Pernambucano,13305,2613305,são joaquim do monte,05,261330505,são joaquim do monte
16,Amapá,Sul do Amapá,003,Macapá,00303,1600303,macapá,24,160030324,são joaquim do pacuí
