ibge7,meso,nome_meso,micro,nome_micro,mun,tx_mort_acid_15_29,tx_mort_hom_15_29,tx_mort_mama,tx_mort_inf,existe_conselho_saude,tx_analf_25m,prop_fund_25m,perc_med_25m,tx_med_adeq,tx_med_lab,existe_conselho_educ,tx_crimes_pat,tx_crimes_pes,tx_hom,existe_uni_infra,perc_energia,perc_banagua,perc_esgoto,perc_lixo,pop_total,pop_masc,pop_fem,raz_dep,tx_urb,tx_fec,esp_vida,rdpc,renocup,perc_rdpc_140,fam_pbf,tx_emp_form,rend_pc_form,pib_pc,perc_agro,perc_serv,tx_ativ_18m
3107406,3106,Central Mineira,31026,Bom Despacho,Bom Despacho,0.0,17.28,8.7,12.57,Sim,7.2,46.9,32.74,50.4,92.2,Sim,39.4,32.8,8.7,Não,99.88,98.44,90.94,99.46,45626,22618,22997,42.61,94.17,2.15,77.0,809.9,1149.37,2.96,1921,30.7,194.47,13227.41,12.59,41.51,71.05
3107505,3110,Sul/Sudoeste de Minas,31055,Andrelândia,Bom Jardim de Minas,0.0,0.0,0.0,0.0,Sim,13.7,35.0,25.37,39.0,100.0,Sim,0.0,15.3,15.3,Não,98.01,98.69,77.09,98.88,6513,3249,3252,48.11,85.77,1.84,74.0,464.99,668.24,15.48,658,26.5,144.98,7881.44,25.91,40.5,58.69
3107604,3110,Sul/Sudoeste de Minas,31047,Passos,Bom Jesus da Penha,113.77,0.0,0.0,28.57,Não,13.4,35.8,21.82,73.6,100.0,Sim,0.0,0.0,0.0,Não,99.87,99.92,70.2,100.0,3882,2022,1865,42.98,72.68,1.78,77.0,607.73,910.68,5.13,216,19.0,120.37,18287.64,54.31,25.22,70.0
3107703,3107,Metropolitana de Belo Horizonte,31031,Itabira,Bom Jesus do Amparo,0.0,0.0,0.0,43.48,Sim,12.6,34.8,19.36,50.2,100.0,Sim,36.4,0.0,0.0,Não,99.14,93.46,55.11,98.85,5495,2709,2782,48.65,45.82,1.81,75.0,472.21,672.55,15.74,368,22.1,138.8,6602.27,31.63,42.1,66.42
3107802,3108,Vale do Rio Doce,31040,Caratinga,Bom Jesus do Galho,0.0,24.8,26.53,30.77,Sim,22.9,24.5,13.29,45.8,100.0,Sim,26.0,39.0,13.0,Não,98.98,98.22,53.32,90.7,15376,7824,7540,51.57,65.24,1.83,73.0,368.0,571.85,27.07,1972,8.9,45.33,5807.13,48.65,27.5,51.16
3107901,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Bom Repouso,0.0,0.0,19.95,0.0,Sim,13.5,22.9,14.52,48.2,100.0,Sim,66.9,0.0,0.0,Não,99.91,99.26,53.85,100.0,10457,5444,5013,42.79,54.31,1.96,74.0,447.85,695.69,18.46,939,9.5,54.54,8643.23,59.83,19.15,69.35
3108008,3109,Oeste de Minas,31046,Oliveira,Bom Sucesso,25.2,21.93,34.51,14.85,Sim,15.1,37.9,24.59,61.0,100.0,Sim,34.8,11.6,5.8,Não,100.0,99.0,79.66,99.28,17244,8551,8692,46.46,82.32,1.85,73.0,551.39,901.14,9.78,1125,18.3,96.59,10590.55,37.57,33.22,61.59
3108107,3107,Metropolitana de Belo Horizonte,31032,Itaguara,Bonfim,0.0,0.0,0.0,0.0,Não,14.4,22.3,12.22,31.8,100.0,Sim,132.0,14.6,0.0,Não,99.96,96.86,35.13,94.52,6816,3423,3395,45.79,48.87,1.35,75.0,512.94,747.62,14.37,787,11.3,72.62,7221.09,36.51,33.34,53.36
3108206,3101,Noroeste de Minas,31001,Unaí,Bonfinópolis de Minas,70.47,0.0,34.63,0.0,Sim,15.9,35.9,24.12,49.0,100.0,Sim,17.0,17.0,0.0,Não,94.99,92.16,64.04,99.72,5867,2977,2888,51.16,70.54,2.11,73.0,472.15,830.57,14.32,620,18.9,106.59,16120.29,32.32,38.8,59.4
3108255,3102,Norte de Minas,31003,Januária,Bonito de Minas,0.0,0.0,0.0,25.21,Sim,37.0,16.4,10.27,20.8,100.0,Sim,0.0,0.0,0.0,Não,89.67,38.31,,90.7,9671,4995,4678,65.89,22.84,2.47,72.0,195.65,301.92,56.14,1271,6.5,29.28,3933.77,59.81,23.76,56.45
3108305,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Borda da Mata,24.43,0.0,47.35,9.26,Não,9.9,38.4,24.21,46.2,100.0,Sim,17.5,11.6,5.8,Não,99.97,99.42,80.47,99.75,17129,8671,8447,42.79,80.14,2.01,77.0,635.37,972.68,6.2,651,21.3,126.33,8660.8,20.59,27.23,65.06
3108404,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Botelhos,0.0,0.0,0.0,6.49,Sim,11.2,31.8,18.47,53.2,100.0,Sim,13.4,0.0,0.0,Não,99.94,95.83,75.62,99.85,14935,7379,7372,46.2,76.18,2.12,77.0,630.12,981.16,6.41,972,20.4,111.15,9199.19,51.43,26.75,69.11
3108503,3102,Norte de Minas,31008,Grão Mogol,Botumirim,0.0,0.0,0.0,27.4,Não,23.1,25.3,15.09,46.4,100.0,Sim,0.0,15.3,0.0,Não,96.47,67.45,16.34,74.92,6497,3395,3102,57.97,53.41,3.22,72.0,230.25,360.58,39.74,966,14.7,71.84,5285.22,56.94,25.82,64.34
3108552,3101,Noroeste de Minas,31002,Paracatu,Brasilândia de Minas,0.0,26.62,29.23,17.24,Sim,13.8,34.8,21.74,41.1,100.0,Sim,42.1,49.2,14.0,Não,97.94,91.72,14.45,98.46,14226,7384,6842,53.02,86.97,2.66,76.0,444.35,818.03,13.4,1194,12.2,83.19,9397.18,28.85,30.3,69.26
3108602,3102,Norte de Minas,31007,Montes Claros,Brasília de Minas,11.51,10.77,6.4,17.02,Não,20.0,31.8,21.26,52.5,97.8,Sim,6.4,6.4,6.4,Não,98.13,80.45,48.28,84.67,31221,15591,15622,51.38,66.24,2.07,74.0,360.93,553.16,31.11,3762,11.6,64.84,5368.6,37.45,34.25,62.58
3108701,3112,Zona da Mata,31062,Viçosa,Brás Pires,99.8,0.0,0.0,44.44,Não,16.6,20.9,13.62,39.0,100.0,Não,0.0,21.5,0.0,Não,97.92,96.67,37.14,98.84,4650,2322,2315,52.6,47.94,2.05,73.0,299.02,404.85,34.92,591,9.3,44.75,5065.37,51.25,27.49,51.08
3108800,3108,Vale do Rio Doce,31035,Guanhães,Braúnas,0.0,0.0,0.0,0.0,Sim,22.7,20.7,11.94,49.0,100.0,Sim,0.0,19.8,0.0,Não,98.78,94.76,28.85,89.64,5034,2463,2567,58.89,31.67,1.83,73.0,416.84,567.53,24.0,500,12.9,84.77,13329.87,43.77,33.85,56.92
3108909,3110,Sul/Sudoeste de Minas,31056,Itajubá,Brazópolis,0.0,0.0,13.84,11.36,Sim,12.3,36.3,23.1,55.8,100.0,Sim,13.6,0.0,0.0,Não,99.28,99.16,61.41,99.73,14663,7433,7228,47.48,53.82,1.95,75.0,613.88,743.27,12.16,1191,17.6,92.32,8590.73,34.23,29.35,64.58
3109006,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Brumadinho,58.32,11.38,11.8,16.71,Sim,7.9,45.7,31.98,44.0,100.0,Sim,38.2,20.6,5.8,Não,99.06,97.92,56.73,98.74,34013,16994,16917,42.47,84.31,1.65,76.0,910.31,1474.65,5.83,1806,29.7,240.19,40836.44,9.89,46.91,69.55
3109105,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Bueno Brandão,0.0,0.0,19.11,11.11,Sim,12.4,21.8,14.18,41.8,100.0,Sim,36.7,0.0,0.0,Não,99.91,97.7,50.4,100.0,10892,5660,5232,44.76,52.09,1.99,76.0,491.08,617.29,11.87,879,10.9,69.35,8985.82,53.21,24.63,70.55
3109204,3106,Central Mineira,31025,Curvelo,Buenópolis,0.0,38.18,0.0,19.23,Sim,19.8,33.4,24.76,42.3,100.0,Sim,68.0,68.0,19.4,Não,98.63,85.84,31.53,99.37,10291,4985,4968,49.7,75.47,1.91,73.0,456.55,767.33,20.62,910,13.0,69.81,7356.71,33.31,35.86,63.56
3109253,3108,Vale do Rio Doce,31040,Caratinga,Bugre,0.0,0.0,0.0,0.0,Não,23.2,19.8,10.06,42.8,100.0,Sim,0.0,25.0,0.0,Não,99.71,99.39,9.37,100.0,3990,2030,1962,55.05,38.35,2.27,73.0,338.39,573.72,23.44,467,9.8,44.05,5309.45,41.95,28.17,50.88
3109303,3101,Noroeste de Minas,31001,Unaí,Buritis,50.39,15.98,17.88,10.93,Sim,19.5,36.5,24.14,46.6,96.5,Sim,92.3,48.3,17.5,Não,95.44,92.64,15.36,98.1,22729,11552,11185,54.8,70.81,2.54,74.0,505.59,888.63,22.98,2229,19.6,150.29,16640.82,30.95,36.78,69.3
3109402,3102,Norte de Minas,31006,Pirapora,Buritizeiro,0.0,38.2,7.47,28.33,Sim,18.3,31.6,19.42,39.5,99.7,Sim,111.4,59.4,14.8,Não,97.02,87.27,1.03,88.78,26921,13529,13393,52.37,87.77,2.74,71.0,340.72,624.18,18.93,3221,23.3,115.73,11337.79,36.34,29.33,68.41
3109451,3101,Noroeste de Minas,31001,Unaí,Cabeceira Grande,0.0,0.0,32.7,0.0,Sim,18.1,30.5,15.02,41.7,100.0,Sim,92.9,77.4,0.0,Não,99.02,97.44,1.73,98.31,6453,3395,3058,53.83,82.09,2.72,72.0,424.47,767.47,17.77,568,15.9,114.26,17628.64,47.31,30.6,67.0
3109501,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Cabo Verde,0.0,0.0,0.0,11.43,Sim,13.1,28.1,16.83,36.0,100.0,Sim,7.2,7.2,0.0,Não,99.84,91.12,57.41,99.62,13823,7452,6371,41.05,55.18,2.07,76.0,571.6,875.64,9.08,773,18.9,107.98,13243.06,64.84,18.47,71.64
3109600,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Cachoeira da Prata,0.0,0.0,0.0,0.0,Sim,4.7,49.4,34.42,51.7,100.0,Sim,54.7,0.0,0.0,Não,100.0,99.66,94.24,99.78,3654,1718,1936,44.39,96.55,1.35,75.0,583.28,856.44,3.19,157,23.0,137.68,7902.05,4.92,42.17,66.39
3109709,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,Cachoeira de Minas,81.37,0.0,0.0,9.43,Sim,10.3,38.2,25.39,54.1,100.0,Sim,0.0,18.1,0.0,Não,99.76,97.23,64.82,100.0,11034,5767,5267,46.62,64.02,1.98,74.0,527.44,731.24,11.66,687,20.0,119.14,12889.23,42.08,22.85,64.57
3109808,3105,Triângulo Mineiro/Alto Paranaíba,31017,Ituiutaba,Cachoeira Dourada,0.0,0.0,0.0,0.0,Sim,15.3,40.3,28.5,47.1,100.0,Sim,39.9,199.6,39.9,Não,100.0,98.71,88.94,100.0,2506,1254,1251,49.93,88.82,2.14,76.0,606.15,996.24,2.63,116,48.3,356.82,17246.02,15.83,60.29,68.01
3109907,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Caetanópolis,0.0,0.0,0.0,0.0,Sim,6.4,38.8,22.76,54.0,100.0,Sim,68.5,29.3,9.7,Não,99.08,84.29,69.87,93.2,10227,5115,5103,41.18,82.1,1.66,76.0,531.65,815.5,6.84,451,28.0,162.57,10584.71,14.27,34.99,65.38
3110004,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Caeté,19.48,9.4,4.78,8.79,Sim,6.2,48.5,35.38,57.1,98.2,Sim,149.6,46.6,19.6,Não,99.63,97.54,77.94,96.59,40786,19741,20853,44.74,86.96,1.85,76.0,586.16,987.52,9.92,2368,17.7,119.8,7140.74,8.93,45.54,63.15
3110103,3112,Zona da Mata,31063,Muriaé,Caiana,0.0,0.0,0.0,16.95,Não,16.8,22.9,14.5,34.3,100.0,Sim,0.0,20.1,0.0,Não,99.89,99.19,53.03,96.93,4970,2587,2381,48.25,52.7,2.18,75.0,406.23,591.79,13.88,360,11.9,60.67,10864.78,64.27,22.93,68.75
3110202,3112,Zona da Mata,31062,Viçosa,Cajuri,0.0,0.0,0.0,0.0,Não,14.6,28.3,16.3,24.8,100.0,Sim,49.4,0.0,0.0,Não,99.87,99.26,65.64,96.47,4047,2120,1927,48.73,51.79,1.59,73.0,333.45,509.66,22.69,435,16.4,77.46,9238.45,39.97,34.87,55.69
3110301,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Caldas,0.0,29.52,0.0,0.0,Sim,9.6,28.1,16.66,49.3,87.1,Sim,7.3,29.3,7.3,Não,99.56,90.26,55.2,99.15,13630,6938,6664,44.35,56.77,1.94,77.0,627.21,838.08,7.58,655,20.4,174.79,11082.01,39.07,29.34,67.55
3110400,3109,Oeste de Minas,31044,Formiga,Camacho,0.0,0.0,67.16,34.48,Não,16.3,28.5,19.33,55.9,100.0,Sim,31.7,0.0,0.0,Não,99.94,99.54,50.59,98.53,3154,1665,1489,42.64,46.23,1.49,75.0,425.8,683.56,20.08,259,11.5,73.26,16618.75,62.02,24.55,60.93
3110509,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Camanducaia,18.49,0.0,9.78,19.05,Sim,13.4,29.9,17.73,55.4,83.7,Sim,113.8,9.4,0.0,Não,99.53,96.48,56.55,99.82,21074,10857,10223,43.74,73.38,2.44,75.0,649.49,1193.9,7.9,957,29.0,197.47,12096.02,19.25,37.57,71.56
3110608,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Cambuí,46.35,0.0,30.18,9.17,Sim,8.9,43.2,29.01,61.3,99.4,Sim,117.0,15.1,3.7,Não,99.88,98.33,79.97,100.0,26491,13233,13255,42.62,84.41,1.56,77.0,712.9,966.41,4.57,611,30.9,205.54,16296.26,14.54,33.57,69.83
3110707,3110,Sul/Sudoeste de Minas,31054,São Lourenço,Cambuquira,0.0,0.0,0.0,20.41,Sim,11.3,41.1,27.64,31.6,100.0,Sim,39.6,15.8,0.0,Não,99.57,99.39,70.06,98.34,12658,6222,6380,47.87,82.98,2.1,76.0,588.83,816.35,11.54,702,19.3,97.01,8401.57,31.68,38.02,68.34
3110806,3108,Vale do Rio Doce,31037,Governador Valadares,Campanário,0.0,0.0,0.0,22.22,Sim,22.9,27.7,20.63,31.9,100.0,Sim,56.1,28.0,0.0,Não,97.08,94.93,60.77,96.84,3559,1734,1830,57.1,74.38,2.68,75.0,350.46,684.8,21.86,388,18.3,122.34,8333.83,29.04,39.43,59.77
3110905,3110,Sul/Sudoeste de Minas,31050,Varginha,Campanha,25.91,0.0,13.03,6.21,Sim,9.8,39.3,27.33,39.9,79.6,Sim,19.4,32.4,6.4,Não,99.51,97.23,78.88,99.2,15435,7760,7673,47.84,86.35,2.34,76.0,686.16,1021.62,6.55,786,27.3,149.06,10611.67,33.56,29.17,70.14
3111002,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Campestre,0.0,0.0,0.0,17.17,Sim,10.4,28.7,17.0,49.4,97.8,Sim,19.3,14.5,4.8,Não,99.64,98.89,55.87,99.78,20701,10764,9922,45.65,52.98,2.06,76.0,669.87,971.33,7.91,991,18.4,109.71,12366.55,54.04,22.72,73.02
3111101,3105,Triângulo Mineiro/Alto Paranaíba,31021,Frutal,Campina Verde,22.74,0.0,10.5,9.39,Sim,9.6,35.5,20.19,55.2,94.6,Sim,82.8,25.8,5.1,Não,98.7,97.87,75.39,99.43,19285,9704,9442,43.59,74.69,2.13,77.0,681.73,1037.6,7.1,1437,20.2,142.49,17510.34,28.8,38.07,62.19
3111150,3102,Norte de Minas,31007,Montes Claros,Campo Azul,0.0,0.0,0.0,20.0,Não,27.5,23.1,14.85,67.1,100.0,Sim,0.0,0.0,0.0,Não,98.68,66.96,0.24,93.88,3685,1946,1738,60.88,42.1,3.08,73.0,244.97,332.99,38.16,545,10.0,37.62,6011.3,48.96,33.5,64.9
3111200,3109,Oeste de Minas,31045,Campo Belo,Campo Belo,32.88,22.35,3.79,9.76,Sim,10.5,38.8,23.67,44.9,95.9,Sim,93.1,36.8,15.5,Não,100.0,98.76,92.95,99.67,51509,25144,26400,43.48,94.34,1.74,77.0,646.71,997.31,6.73,3092,28.3,153.64,9608.99,13.05,38.46,65.72
3111309,3110,Sul/Sudoeste de Minas,31050,Varginha,Campo do Meio,0.0,32.32,17.71,26.09,Sim,12.5,34.7,23.05,53.5,100.0,Sim,61.0,34.8,0.0,Não,99.0,98.08,85.74,99.88,11518,5829,5647,45.79,87.65,1.95,75.0,472.71,709.35,8.82,1111,18.5,105.89,7836.89,48.22,28.09,67.53
3111408,3105,Triângulo Mineiro/Alto Paranaíba,31022,Uberaba,Campo Florido,107.93,0.0,0.0,10.75,Sim,10.8,33.5,21.92,30.1,100.0,Sim,43.6,29.1,0.0,Não,97.7,96.05,70.38,97.48,6870,3662,3171,47.69,75.81,2.32,76.0,774.88,1400.9,7.87,434,44.8,465.17,40843.36,43.97,29.66,71.22
3111507,3105,Triângulo Mineiro/Alto Paranaíba,31023,Araxá,Campos Altos,0.0,52.85,0.0,15.15,Sim,12.3,35.8,22.01,37.6,100.0,Sim,154.8,42.2,21.1,Não,99.4,99.29,88.74,99.77,14213,7263,6943,47.07,90.9,2.33,77.0,587.21,949.13,4.67,841,22.2,177.66,15861.83,46.23,30.71,72.46
3111606,3110,Sul/Sudoeste de Minas,31050,Varginha,Campos Gerais,29.9,26.98,22.16,3.04,Não,14.1,32.0,20.41,52.5,100.0,Sim,94.2,25.3,7.2,Não,99.92,98.95,68.28,99.73,27623,14064,13536,48.3,69.41,2.05,74.0,503.91,744.47,9.73,2422,18.3,93.65,11985.82,57.93,25.34,70.96
3111705,3112,Zona da Mata,31062,Viçosa,Canaã,0.0,0.0,0.0,60.61,Sim,18.0,23.2,15.49,37.0,100.0,Sim,43.2,0.0,0.0,Não,99.82,98.47,38.29,99.85,4631,2374,2254,44.72,40.17,1.74,73.0,439.71,614.4,24.03,380,10.0,53.68,7971.88,56.45,20.26,63.46
3111804,3105,Triângulo Mineiro/Alto Paranaíba,31018,Uberlândia,Canápolis,192.43,0.0,0.0,0.0,Sim,18.0,31.9,21.86,48.8,100.0,Sim,79.1,17.6,0.0,Não,99.95,99.87,89.79,99.52,11357,5984,5381,40.69,89.57,2.4,77.0,711.27,1105.82,4.83,566,42.4,324.26,24702.1,28.52,30.54,68.7
3111903,3109,Oeste de Minas,31045,Campo Belo,Cana Verde,0.0,0.0,0.0,13.89,Sim,14.9,22.8,16.49,50.2,100.0,Sim,17.8,0.0,0.0,Não,99.93,99.17,69.08,99.4,5589,2861,2728,44.69,72.79,1.88,74.0,463.1,672.07,11.39,592,13.8,72.46,8065.34,39.47,29.08,61.36
3112000,3109,Oeste de Minas,31045,Campo Belo,Candeias,0.0,0.0,14.01,19.61,Sim,17.0,26.6,18.16,38.8,100.0,Sim,41.1,20.5,0.0,Não,100.0,98.1,67.34,99.15,14592,7457,7138,42.07,69.93,1.67,75.0,621.22,792.41,7.86,1162,20.4,107.59,9997.04,43.43,26.27,66.83
3112059,3108,Vale do Rio Doce,31036,Peçanha,Cantagalo,0.0,0.0,0.0,15.63,Sim,20.5,27.0,16.53,27.6,100.0,Sim,0.0,0.0,0.0,Não,99.33,79.73,41.56,83.07,4190,2045,2150,54.86,59.09,2.24,74.0,329.9,549.65,22.78,482,11.7,57.35,5721.21,38.39,35.65,60.21
3112109,3112,Zona da Mata,31061,Manhuaçu,Caparaó,0.0,0.0,0.0,0.0,Não,18.3,24.1,12.72,32.3,100.0,Sim,19.2,76.7,19.2,Não,99.52,99.83,29.09,98.93,5209,2518,2274,49.39,38.51,2.08,75.0,364.52,581.38,19.79,481,12.3,82.42,12133.96,67.91,19.6,67.18
3112208,3111,Campo das Vertentes,31059,Barbacena,Capela Nova,0.0,0.0,0.0,0.0,Não,13.0,26.6,13.99,54.5,100.0,Sim,0.0,21.0,0.0,Não,99.71,99.17,33.02,98.36,4758,2333,2422,49.77,44.84,1.6,73.0,338.43,440.12,24.64,354,10.0,59.82,5710.79,48.71,24.83,57.86
3112307,3103,Jequitinhonha,31011,Capelinha,Capelinha,9.92,9.85,5.66,14.71,Sim,25.7,29.6,19.82,36.0,98.2,Sim,74.7,63.2,25.8,Não,99.75,81.56,55.62,98.08,34796,17145,17658,53.49,71.12,2.35,74.0,432.55,732.19,23.17,3596,21.1,127.02,6866.65,36.8,32.87,72.23
3112406,3110,Sul/Sudoeste de Minas,31047,Passos,Capetinga,0.0,0.0,0.0,0.0,Sim,13.7,30.2,16.16,45.9,100.0,Sim,0.0,0.0,0.0,Não,99.87,99.65,81.71,99.63,7089,3741,3348,48.96,83.5,1.92,76.0,549.97,858.46,6.67,653,18.5,94.76,11274.02,47.09,24.5,65.79
3112505,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Capim Branco,0.0,0.0,0.0,10.0,Sim,7.9,43.4,27.57,49.7,100.0,Sim,22.5,56.3,11.2,Não,100.0,97.49,15.56,98.24,8880,4414,4467,45.67,91.09,1.85,75.0,497.48,814.07,7.03,462,28.8,140.78,8074.22,11.37,37.21,64.07
3112604,3105,Triângulo Mineiro/Alto Paranaíba,31017,Ituiutaba,Capinópolis,54.0,77.5,13.39,12.99,Sim,15.4,38.9,24.12,52.1,100.0,Sim,19.6,65.4,26.1,Não,99.93,98.5,91.59,99.64,15297,7707,7367,45.98,93.54,2.56,75.0,834.14,1557.01,7.19,931,35.9,269.14,15602.18,21.44,36.38,67.03
3112653,3108,Vale do Rio Doce,31037,Governador Valadares,Capitão Andrade,0.0,0.0,39.9,61.54,Sim,21.9,21.8,12.28,37.1,100.0,Sim,60.9,60.9,20.3,Não,99.74,91.83,70.91,94.58,4929,2419,2506,56.65,72.55,2.53,73.0,403.35,591.6,24.92,505,10.4,49.84,6060.71,41.0,30.91,57.29
3112703,3102,Norte de Minas,31007,Montes Claros,Capitão Enéas,0.0,0.0,0.0,4.93,Sim,24.3,34.5,22.26,44.7,100.0,Sim,35.2,0.0,0.0,Não,98.99,77.36,15.88,87.3,14206,7203,7003,57.38,81.09,2.3,73.0,282.97,613.16,33.63,1378,16.1,83.99,12333.0,30.37,35.37,59.41
3112802,3110,Sul/Sudoeste de Minas,31047,Passos,Capitólio,0.0,0.0,0.0,14.08,Sim,8.6,38.0,21.18,49.3,100.0,Sim,24.4,24.4,0.0,Não,99.8,99.65,75.6,98.51,8185,4168,4015,41.53,79.46,1.98,75.0,658.77,972.07,3.88,336,27.2,177.24,12200.57,21.51,42.9,71.25
3112901,3112,Zona da Mata,31061,Manhuaçu,Caputira,0.0,40.34,0.0,7.52,Não,16.3,20.3,13.15,34.8,100.0,Sim,0.0,44.3,11.0,Não,99.63,93.7,48.61,99.42,9033,4640,4390,53.83,41.85,2.48,74.0,353.65,433.03,36.32,1025,10.0,57.62,6103.43,67.44,19.83,63.97
3113008,3103,Jequitinhonha,31012,Araçuaí,Caraí,0.0,47.15,0.0,18.99,Sim,35.6,17.2,8.83,28.3,100.0,Sim,4.4,62.6,22.3,Não,89.88,63.55,32.27,89.13,22343,11299,11044,65.67,32.18,2.71,72.0,244.29,399.36,44.85,2859,5.9,37.21,4194.62,51.25,25.33,59.44
3113107,3111,Campo das Vertentes,31059,Barbacena,Caranaíba,0.0,0.0,0.0,0.0,Sim,11.4,24.6,15.13,41.0,100.0,Sim,0.0,0.0,0.0,Não,99.77,93.53,34.05,99.01,3288,1677,1611,48.53,35.77,1.92,73.0,319.88,488.45,32.43,278,13.0,77.88,5899.76,44.17,29.86,54.22
3113206,3111,Campo das Vertentes,31059,Barbacena,Carandaí,50.39,0.0,0.0,23.97,Sim,9.1,37.8,26.85,48.5,95.9,Sim,21.4,17.1,4.2,Não,99.85,96.61,69.18,99.24,23341,11561,11785,42.69,77.98,1.43,74.0,495.09,823.06,15.75,1549,19.7,123.27,13077.6,23.77,35.61,63.13
3113305,3112,Zona da Mata,31063,Muriaé,Carangola,12.92,61.94,6.02,19.23,Sim,12.2,39.6,27.37,50.2,97.7,Sim,30.9,43.3,21.6,Não,99.83,99.18,67.42,99.48,32321,15692,16604,45.77,80.69,1.96,75.0,618.24,873.57,10.84,2439,24.0,135.97,8344.82,21.71,44.87,66.05
3113404,3108,Vale do Rio Doce,31040,Caratinga,Caratinga,18.28,31.17,9.18,17.11,Sim,11.8,40.0,25.69,45.3,100.0,Sim,125.5,45.7,18.7,Não,99.7,97.48,68.53,97.63,85322,41671,43568,46.64,82.68,1.87,75.0,610.29,1031.55,14.04,6179,25.9,164.17,10531.43,17.73,42.48,60.5
3113503,3103,Jequitinhonha,31011,Capelinha,Carbonita,40.47,0.0,0.0,11.49,Não,24.7,26.9,15.4,39.8,100.0,Sim,65.5,54.6,10.9,Não,98.66,91.2,62.52,95.8,9158,4682,4466,52.01,73.66,2.23,73.0,373.05,567.38,21.33,1022,20.0,92.85,6035.82,43.3,35.31,66.55
3113602,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,Careaçu,136.05,65.19,0.0,13.33,Não,15.9,35.3,23.85,42.8,100.0,Sim,31.7,31.7,15.8,Não,99.79,92.32,72.0,99.93,6302,3223,3075,48.48,74.66,2.16,74.0,504.96,818.55,5.73,483,29.4,143.85,10126.52,32.97,29.47,64.78
3113701,3104,Vale do Mucuri,31016,Nanuque,Carlos Chagas,39.03,0.0,0.0,21.19,Sim,27.6,29.1,19.72,44.1,93.1,Sim,89.6,74.7,19.9,Não,98.61,94.56,60.88,97.99,20087,10007,10062,50.91,64.6,1.93,75.0,432.37,823.24,23.12,2284,24.4,153.71,12066.96,31.52,36.09,53.06
3113800,3108,Vale do Rio Doce,31035,Guanhães,Carmésia,0.0,0.0,0.0,0.0,Sim,19.4,29.1,20.29,34.3,100.0,Sim,0.0,81.7,0.0,Não,94.71,96.08,50.98,97.04,2460,1219,1227,56.06,53.6,2.11,73.0,404.76,706.05,20.0,234,19.5,132.25,5992.18,28.99,49.51,60.33
3113909,3110,Sul/Sudoeste de Minas,31050,Varginha,Carmo da Cachoeira,32.41,0.0,0.0,33.11,Sim,12.4,33.4,22.15,34.9,100.0,Sim,8.4,8.4,8.4,Não,99.74,98.95,76.63,99.9,11836,5976,5860,48.98,75.75,2.53,73.0,525.35,822.31,9.56,987,27.7,133.98,11871.57,47.49,26.25,71.98
3114006,3109,Oeste de Minas,31046,Oliveira,Carmo da Mata,0.0,0.0,18.26,10.53,Sim,10.1,31.7,20.86,44.9,100.0,Sim,9.1,9.1,0.0,Não,99.76,95.19,79.68,98.67,10927,5452,5475,48.23,78.8,1.84,75.0,551.21,813.46,4.64,853,29.5,176.06,8758.71,22.57,30.78,66.36
3114105,3110,Sul/Sudoeste de Minas,31054,São Lourenço,Carmo de Minas,27.59,0.0,14.59,0.0,Sim,13.5,31.7,22.34,34.6,100.0,Sim,72.7,21.8,0.0,Não,99.87,96.05,67.6,98.69,13752,6895,6855,48.64,74.1,2.17,76.0,511.95,823.88,14.55,1048,24.3,113.68,9206.2,31.28,37.8,65.01
3114204,3109,Oeste de Minas,31043,Divinópolis,Carmo do Cajuru,59.51,0.0,30.05,12.35,Sim,7.9,35.9,23.3,47.2,100.0,Sim,64.9,5.0,5.0,Não,100.0,99.85,80.33,100.0,20018,10023,9974,45.39,86.65,1.77,76.0,606.19,860.32,5.21,612,29.0,201.45,9915.23,19.2,33.61,70.18
3114303,3105,Triângulo Mineiro/Alto Paranaíba,31020,Patos de Minas,Carmo do Paranaíba,14.08,12.33,13.62,5.71,Sim,10.5,33.6,23.24,52.7,100.0,Sim,127.8,36.9,0.0,Não,99.77,96.02,83.54,99.44,29752,14489,14377,43.73,84.75,1.89,77.0,678.13,1074.64,6.65,1451,21.5,137.46,15464.28,30.82,33.86,63.71
