mun,nome_mun,nome_micro,nome_meso,sigla_uf,algodao,arroz,banana,cafe,cana,feijao,fumo,laranja,mandioca,milho,soja,tomate
4207106,Ilhota,Itajaí,Vale do Itajaí,SC,0,23600,19880,0,0,0,0,0,450,18,0,0
4207205,Imaruí,Tubarão,Sul Catarinense,SC,0,23800,63,0,360,79,397,0,17460,360,0,0
4207304,Imbituba,Tubarão,Sul Catarinense,SC,0,18157,52,0,790,22,0,0,6100,200,0,3600
4207403,Imbuia,Ituporanga,Vale do Itajaí,SC,0,0,16,0,0,465,2610,30,300,8280,1170,320
4207502,Indaial,Blumenau,Vale do Itajaí,SC,0,1705,220,0,0,11,0,120,1476,424,0,0
4207577,Iomerê,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,11,0,0,0,9030,210,0
4207601,Ipira,Concórdia,Oeste Catarinense,SC,0,0,0,0,1680,50,4,1100,800,7800,576,0
4207650,Iporã do Oeste,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,885,158,870,60,838,19782,2853,0
4207684,Ipuaçu,Xanxerê,Oeste Catarinense,SC,0,0,0,0,1500,2505,12,0,450,5000,44850,0
4207700,Ipumirim,Concórdia,Oeste Catarinense,SC,0,0,0,0,800,28,10,100,700,10920,855,70
4207759,Iraceminha,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,20,505,280,1320,15600,9300,0
4207809,Irani,Concórdia,Oeste Catarinense,SC,0,0,0,0,800,30,50,120,300,12540,9720,0
4207858,Irati,Chapecó,Oeste Catarinense,SC,0,6,0,0,1200,44,16,0,300,576,3240,0
4207908,Irineópolis,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,1563,10070,0,0,19800,42480,600
4208005,Itá,Concórdia,Oeste Catarinense,SC,0,0,0,0,900,90,0,300,450,5040,1120,0
4208104,Itaiópolis,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,3040,14490,0,0,52800,63336,0
4208203,Itajaí,Itajaí,Vale do Itajaí,SC,0,13300,0,0,0,12,0,0,1700,0,0,0
4208302,Itapema,Itajaí,Vale do Itajaí,SC,0,2760,75,0,0,0,0,0,740,0,0,0
4208401,Itapiranga,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,2685,78,500,120,2320,22133,3652,0
4208450,Itapoá,Joinville,Norte Catarinense,SC,0,840,1870,0,0,0,0,0,860,0,0,0
4208500,Ituporanga,Ituporanga,Vale do Itajaí,SC,0,0,8,0,0,2730,6600,50,625,31920,13440,900
4208609,Jaborá,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,36,28,30,270,20520,1500,0
4208708,Jacinto Machado,Araranguá,Sul Catarinense,SC,0,54000,30800,0,0,30,1152,0,640,4500,36,0
4208807,Jaguaruna,Tubarão,Sul Catarinense,SC,0,33280,0,0,420,57,1598,0,21200,750,0,0
4208906,Jaraguá do Sul,Joinville,Norte Catarinense,SC,0,7055,51100,0,0,0,0,0,7200,640,0,0
4208955,Jardinópolis,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,145,2,0,12,375,2250,0
4209003,Joaçaba,Joaçaba,Oeste Catarinense,SC,0,10,0,0,0,47,57,24,150,22320,1485,850
4209102,Joinville,Joinville,Norte Catarinense,SC,0,19020,15750,0,7500,0,0,0,4300,0,0,0
4209151,José Boiteux,Rio do Sul,Vale do Itajaí,SC,0,27,14,0,330,21,2400,40,900,2585,0,0
4209177,Jupiá,Xanxerê,Oeste Catarinense,SC,0,2,0,0,100,245,4,0,70,5000,8640,0
4209201,Lacerdópolis,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,0,0,70,150,11520,196,0
4209300,Lages,Campos de Lages,Serrana,SC,0,0,0,0,0,2880,14,0,90,36480,31200,540
4209409,Laguna,Tubarão,Sul Catarinense,SC,0,3100,29,0,0,9,0,0,252,72,0,0
4209458,Lajeado Grande,Xanxerê,Oeste Catarinense,SC,0,0,0,0,0,900,16,0,0,4050,9240,0
4209508,Laurentino,Rio do Sul,Vale do Itajaí,SC,0,349,0,0,0,95,312,40,280,3384,19,40
4209607,Lauro Müller,Criciúma,Sul Catarinense,SC,0,9,120,0,800,41,472,56,190,924,0,0
4209706,Lebon Régis,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,1440,400,0,0,13440,14245,28000
4209805,Leoberto Leal,Tijucas,Grande Florianópolis,SC,0,0,8,0,0,195,2250,60,300,6300,54,0
4209854,Lindóia do Sul,Concórdia,Oeste Catarinense,SC,0,0,0,0,600,30,60,50,150,9900,720,0
4209904,Lontras,Rio do Sul,Vale do Itajaí,SC,0,1520,50,0,880,138,720,60,4000,5040,54,400
4210001,Luiz Alves,Blumenau,Vale do Itajaí,SC,0,2920,130200,0,18000,0,0,0,360,0,0,0
4210035,Luzerna,Joaçaba,Oeste Catarinense,SC,0,12,0,0,0,48,38,29,260,9900,780,0
4210050,Macieira,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,24,10,0,0,8640,300,5250
4210100,Mafra,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,2790,6825,400,0,48000,102600,1200
4210209,Major Gercino,Tijucas,Grande Florianópolis,SC,0,0,50,0,0,75,450,0,1200,720,0,0
4210308,Major Vieira,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,657,3528,0,0,7440,37620,900
4210407,Maracajá,Araranguá,Sul Catarinense,SC,0,10500,36,0,0,10,330,0,960,1620,29,0
4210506,Maravilha,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,225,390,0,2200,14280,13680,0
4210555,Marema,Xanxerê,Oeste Catarinense,SC,0,0,0,0,3300,177,15,0,400,3220,3762,0
4210605,Massaranduba,Joinville,Norte Catarinense,SC,0,54000,60986,0,0,0,0,0,900,180,0,0
4210704,Matos Costa,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,170,0,0,0,7200,1050,3200
4210803,Meleiro,Araranguá,Sul Catarinense,SC,0,77632,0,0,0,80,777,0,240,5628,300,0
4210852,Mirim Doce,Rio do Sul,Vale do Itajaí,SC,0,12000,0,0,0,8,0,0,0,1200,0,0
4210902,Modelo,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,229,180,0,3600,6600,4860,0
4211009,Mondaí,São Miguel do Oeste,Oeste Catarinense,SC,0,0,40,0,0,48,414,540,2900,7800,1140,0
4211058,Monte Carlo,Curitibanos,Serrana,SC,0,0,0,0,0,357,34,0,260,10800,6080,0
4211108,Monte Castelo,Canoinhas,Norte Catarinense,SC,0,110,0,0,0,225,828,0,0,3720,18150,3000
4211207,Morro da Fumaça,Criciúma,Sul Catarinense,SC,0,2240,72,0,220,156,140,75,1320,1980,504,0
4211256,Morro Grande,Araranguá,Sul Catarinense,SC,0,22838,200,0,0,30,1080,0,340,3402,0,0
4211306,Navegantes,Itajaí,Vale do Itajaí,SC,0,6202,4290,0,0,0,0,0,1750,0,0,0
4211405,Nova Erechim,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,0,100,0,125,2175,3000,0
4211454,Nova Itaberaba,Chapecó,Oeste Catarinense,SC,0,3,300,0,0,144,513,0,900,2160,1890,20
4211504,Nova Trento,Tijucas,Grande Florianópolis,SC,0,0,2300,0,0,54,800,450,10200,1024,0,0
4211603,Nova Veneza,Criciúma,Sul Catarinense,SC,0,59252,150,0,500,258,200,0,400,6888,111,0
4211652,Novo Horizonte,Chapecó,Oeste Catarinense,SC,0,0,0,0,800,95,20,0,600,6000,8400,23
4211702,Orleans,Tubarão,Sul Catarinense,SC,0,7,300,0,4550,145,3960,630,990,5060,0,48
4211751,Otacílio Costa,Campos de Lages,Serrana,SC,0,0,0,0,0,270,0,0,0,21600,21600,0
4211801,Ouro,Joaçaba,Oeste Catarinense,SC,0,26,0,0,0,72,38,45,1200,17820,960,0
4211850,Ouro Verde,Xanxerê,Oeste Catarinense,SC,0,0,0,0,0,3255,200,0,180,10800,36450,0
4211876,Paial,Concórdia,Oeste Catarinense,SC,0,0,80,0,1000,40,2,80,450,3300,280,15
4211892,Painel,Campos de Lages,Serrana,SC,0,0,0,0,0,105,0,0,0,1012,720,80
4211900,Palhoça,Florianópolis,Grande Florianópolis,SC,0,4235,149,0,85,1,0,15,600,0,0,537
4212007,Palma Sola,São Miguel do Oeste,Oeste Catarinense,SC,0,5,0,0,750,990,288,0,1750,14400,34560,30
4212056,Palmeira,Campos de Lages,Serrana,SC,0,0,0,0,0,378,0,0,0,4320,3240,0
4212106,Palmitos,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,561,964,400,2000,39600,10800,0
4212205,Papanduva,Canoinhas,Norte Catarinense,SC,0,385,0,0,0,1872,6115,0,0,21840,45600,3200
4212239,Paraíso,São Miguel do Oeste,Oeste Catarinense,SC,0,0,150,0,1376,51,141,48,864,6540,5265,0
4212254,Passo de Torres,Araranguá,Sul Catarinense,SC,0,3900,0,0,0,0,45,0,348,210,0,0
4212270,Passos Maia,Xanxerê,Oeste Catarinense,SC,0,0,0,0,80,170,4,18,400,14280,23100,0
4212304,Paulo Lopes,Florianópolis,Grande Florianópolis,SC,0,8175,190,0,900,20,0,120,149,196,0,948
4212403,Pedras Grandes,Tubarão,Sul Catarinense,SC,0,6,300,0,560,224,2400,200,5280,3500,0,585
4212502,Penha,Itajaí,Vale do Itajaí,SC,0,0,60,0,440,0,0,0,300,0,0,0
4212601,Peritiba,Concórdia,Oeste Catarinense,SC,0,0,0,0,280,12,0,900,400,8580,529,0
4212650,Pescaria Brava,Tubarão,Sul Catarinense,SC,0,86,0,0,0,5,0,0,3510,18,0,0
4212700,Petrolândia,Ituporanga,Vale do Itajaí,SC,0,180,6,0,250,206,3713,60,450,12870,4200,224
4212809,Balneário Piçarras,Itajaí,Vale do Itajaí,SC,0,3240,30000,0,0,0,0,0,300,0,0,0
4212908,Pinhalzinho,Chapecó,Oeste Catarinense,SC,0,15,0,0,0,150,413,120,3000,14040,6960,0
4213005,Pinheiro Preto,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,0,0,0,0,6000,495,0
4213104,Piratuba,Concórdia,Oeste Catarinense,SC,0,0,0,0,1000,30,4,1400,400,5760,1620,0
4213153,Planalto Alegre,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,48,90,45,1760,3456,810,0
4213203,Pomerode,Blumenau,Vale do Itajaí,SC,0,53,43,0,1000,2,0,0,920,352,0,0
4213302,Ponte Alta,Curitibanos,Serrana,SC,0,0,0,0,0,210,0,0,150,6840,10800,0
4213351,Ponte Alta do Norte,Curitibanos,Serrana,SC,0,0,0,0,0,72,0,0,60,780,2790,0
4213401,Ponte Serrada,Xanxerê,Oeste Catarinense,SC,0,0,0,0,180,75,2,50,250,9000,18400,20
4213500,Porto Belo,Itajaí,Vale do Itajaí,SC,0,525,0,0,0,0,0,0,48,0,0,0
4213609,Porto União,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,210,101,0,0,14250,23100,150
4213708,Pouso Redondo,Rio do Sul,Vale do Itajaí,SC,0,16000,0,0,300,38,1540,60,2050,5280,825,0
4213807,Praia Grande,Araranguá,Sul Catarinense,SC,0,21775,2380,0,0,10,134,0,1350,1782,0,0
4213906,Presidente Castello Branco,Concórdia,Oeste Catarinense,SC,0,0,0,0,150,5,3,250,80,4620,70,0
4214003,Presidente Getúlio,Rio do Sul,Vale do Itajaí,SC,0,570,10,0,1500,233,1868,200,2500,12312,1092,0
4214102,Presidente Nereu,Rio do Sul,Vale do Itajaí,SC,0,0,10,0,0,74,1800,50,450,3696,0,0
4214151,Princesa,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,650,156,215,0,275,6700,1875,0
4214201,Quilombo,Chapecó,Oeste Catarinense,SC,0,12,0,0,3800,735,16,0,2160,22500,16640,90
4214300,Rancho Queimado,Tabuleiro,Grande Florianópolis,SC,0,0,0,0,0,4,0,36,85,1173,0,2499
4214409,Rio das Antas,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,126,5,0,0,29400,5700,1400
4214508,Rio do Campo,Rio do Sul,Vale do Itajaí,SC,0,9000,0,0,30,120,3300,0,40,10200,2880,0
4214607,Rio do Oeste,Rio do Sul,Vale do Itajaí,SC,0,13808,0,0,150,132,2256,60,975,8478,360,0
4214706,Rio dos Cedros,Blumenau,Vale do Itajaí,SC,0,6525,2160,0,180,5,0,12,555,549,85,0
4214805,Rio do Sul,Rio do Sul,Vale do Itajaí,SC,0,2890,15,0,750,64,180,120,250,3942,30,15
4214904,Rio Fortuna,Tubarão,Sul Catarinense,SC,0,0,0,0,1080,9,872,336,625,384,0,350
4215000,Rio Negrinho,São Bento do Sul,Norte Catarinense,SC,0,0,1050,0,0,743,720,0,300,11520,38400,0
4215059,Rio Rufino,Campos de Lages,Serrana,SC,0,0,0,0,0,168,350,0,0,2730,612,2800
4215075,Riqueza,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,0,75,696,0,2500,9360,1575,0
4215109,Rodeio,Blumenau,Vale do Itajaí,SC,0,4575,1272,0,949,2,0,0,480,192,0,0
4215208,Romelândia,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,5600,113,177,180,1620,9166,926,0
4215307,Salete,Rio do Sul,Vale do Itajaí,SC,0,720,0,0,0,40,660,0,30,6480,540,0
4215356,Saltinho,Chapecó,Oeste Catarinense,SC,0,2,0,0,1200,15,200,0,360,4800,2520,0
4215406,Salto Veloso,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,20,2,0,80,9100,48,120
4215455,Sangão,Tubarão,Sul Catarinense,SC,0,4216,0,0,2000,4,0,0,23012,256,0,0
4215505,Santa Cecília,Curitibanos,Serrana,SC,0,0,0,0,0,130,0,0,0,5040,7800,0
4215554,Santa Helena,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,350,175,173,20,510,8003,690,0
4215604,Santa Rosa de Lima,Tubarão,Sul Catarinense,SC,0,3,0,0,1020,9,99,50,450,415,0,0
4215653,Santa Rosa do Sul,Araranguá,Sul Catarinense,SC,0,5164,10670,0,0,50,960,0,3780,1755,0,0
4215679,Santa Terezinha,Canoinhas,Norte Catarinense,SC,0,0,420,0,40,690,11000,36,120,19800,14400,0
4215687,Santa Terezinha do Progresso,Chapecó,Oeste Catarinense,SC,0,4,0,0,280,33,440,0,500,1440,600,100
4215695,Santiago do Sul,Chapecó,Oeste Catarinense,SC,0,6,0,0,825,216,9,0,240,2250,3600,0
4215703,Santo Amaro da Imperatriz,Florianópolis,Grande Florianópolis,SC,0,162,187,0,2500,2,0,60,1000,50,0,3500
4215752,São Bernardino,Chapecó,Oeste Catarinense,SC,0,4,0,0,1800,80,60,0,1200,1440,4620,0
4215802,São Bento do Sul,São Bento do Sul,Norte Catarinense,SC,0,88,5720,0,0,132,193,0,560,6000,3300,400
4215901,São Bonifácio,Tabuleiro,Grande Florianópolis,SC,0,5,0,0,1310,174,110,128,445,270,0,110
4216008,São Carlos,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,156,90,1120,1000,13440,1890,0
4216057,São Cristóvão do Sul,Curitibanos,Serrana,SC,0,0,0,0,0,60,0,0,0,1344,810,0
4216107,São Domingos,Xanxerê,Oeste Catarinense,SC,0,2,0,0,200,6870,154,0,1440,17280,70200,0
4216206,São Francisco do Sul,Joinville,Norte Catarinense,SC,0,110,720,0,400,0,0,0,105,0,0,0
4216255,São João do Oeste,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,1968,40,108,40,710,11067,576,0
4216305,São João Batista,Tijucas,Grande Florianópolis,SC,0,360,0,0,0,15,237,0,8500,530,0,0
4216354,São João do Itaperiú,Itajaí,Vale do Itajaí,SC,0,9700,28350,0,0,0,0,0,400,0,0,0
4216404,São João do Sul,Araranguá,Sul Catarinense,SC,0,30000,198,0,0,45,1728,0,11100,4320,0,0
4216503,São Joaquim,Campos de Lages,Serrana,SC,0,0,0,0,0,108,0,0,0,5280,0,0
4216602,São José,Florianópolis,Grande Florianópolis,SC,0,0,19,0,420,9,0,182,90,217,0,92
4216701,São José do Cedro,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,2650,884,482,60,840,28320,10260,0
4216800,São José do Cerrito,Campos de Lages,Serrana,SC,0,0,0,0,0,3600,100,0,90,36000,15000,840
4216909,São Lourenço do Oeste,Chapecó,Oeste Catarinense,SC,0,0,0,0,14000,393,40,0,300,21000,21600,0
4217006,São Ludgero,Tubarão,Sul Catarinense,SC,0,0,27,0,468,22,169,110,108,216,0,600
4217105,São Martinho,Tubarão,Sul Catarinense,SC,0,0,300,0,2100,120,347,240,5500,600,0,0
4217154,São Miguel da Boa Vista,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,128,63,0,400,3750,1330,0
4217204,São Miguel do Oeste,São Miguel do Oeste,Oeste Catarinense,SC,0,0,24,0,520,177,118,50,780,12750,2655,0
4217253,São Pedro de Alcântara,Florianópolis,Grande Florianópolis,SC,0,0,77,0,7600,30,0,12,600,0,0,3000
4217303,Saudades,Chapecó,Oeste Catarinense,SC,0,3,0,0,0,72,487,0,2500,23400,9000,0
4217402,Schroeder,Joinville,Norte Catarinense,SC,0,1680,27700,0,125,0,0,240,750,200,0,0
4217501,Seara,Concórdia,Oeste Catarinense,SC,0,4,40,0,1200,80,0,600,1800,21000,684,200
4217550,Serra Alta,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,54,190,20,1400,3960,5040,0
4217600,Siderópolis,Criciúma,Sul Catarinense,SC,0,478,6020,0,2750,36,0,0,360,1980,0,30
4217709,Sombrio,Araranguá,Sul Catarinense,SC,0,10650,4000,0,0,50,1999,0,16280,5280,0,0
4217758,Sul Brasil,Chapecó,Oeste Catarinense,SC,0,6,0,0,0,48,60,300,1500,5400,900,0
4217808,Taió,Rio do Sul,Vale do Itajaí,SC,0,18000,0,0,0,123,1540,80,1100,15180,2730,0
4217907,Tangará,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,168,82,330,270,41340,10080,700
4217956,Tigrinhos,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,24,259,0,484,4680,2739,0
4218004,Tijucas,Tijucas,Grande Florianópolis,SC,0,16500,4500,0,0,19,34,100,2550,360,0,0
4218103,Timbé do Sul,Araranguá,Sul Catarinense,SC,0,16800,1600,0,0,50,1956,0,255,4320,0,0
4218202,Timbó,Blumenau,Vale do Itajaí,SC,0,4000,300,0,625,0,0,32,660,448,0,0
4218251,Timbó Grande,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,120,18,0,0,7200,1260,0
4218301,Três Barras,Canoinhas,Norte Catarinense,SC,0,0,0,0,0,990,44,0,0,5100,22425,0
4218350,Treviso,Criciúma,Sul Catarinense,SC,0,85,336,0,1400,5,0,0,75,120,0,0
4218400,Treze de Maio,Tubarão,Sul Catarinense,SC,0,7884,234,0,400,204,570,0,1540,5940,54,0
4218509,Treze Tílias,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,11,0,29,1200,13680,1200,0
4218608,Trombudo Central,Rio do Sul,Vale do Itajaí,SC,0,551,0,0,150,101,300,180,7500,3906,1287,0
4218707,Tubarão,Tubarão,Sul Catarinense,SC,0,44000,108,0,1600,84,324,100,1260,1500,0,900
4218756,Tunápolis,São Miguel do Oeste,Oeste Catarinense,SC,0,0,0,0,2240,35,191,0,400,7138,2961,0
4218806,Turvo,Araranguá,Sul Catarinense,SC,0,78390,1560,0,0,60,1417,0,510,10080,432,0
4218855,União do Oeste,Chapecó,Oeste Catarinense,SC,0,0,0,0,0,184,60,0,1080,5880,3960,0
4218905,Urubici,Campos de Lages,Serrana,SC,0,0,0,0,0,27,288,0,0,4320,0,7200
4218954,Urupema,Campos de Lages,Serrana,SC,0,0,0,0,0,126,0,0,0,540,0,20
4219002,Urussanga,Criciúma,Sul Catarinense,SC,0,326,1200,0,2700,88,1750,62,560,3300,180,0
4219101,Vargeão,Xanxerê,Oeste Catarinense,SC,0,0,0,0,0,63,12,0,200,4500,19800,0
4219150,Vargem,Curitibanos,Serrana,SC,0,0,0,0,0,840,436,0,90,12960,9570,0
4219176,Vargem Bonita,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,90,49,0,0,9240,3200,0
4219200,Vidal Ramos,Ituporanga,Vale do Itajaí,SC,0,0,2,0,100,372,5460,60,240,10560,3120,0
4219309,Videira,Joaçaba,Oeste Catarinense,SC,0,0,0,0,0,412,20,60,100,29700,7018,1020
4219358,Vitor Meireles,Rio do Sul,Vale do Itajaí,SC,0,104,20,0,0,65,1365,96,45,4500,540,0
4219408,Witmarsum,Rio do Sul,Vale do Itajaí,SC,0,94,0,0,1800,30,2835,30,45,4944,54,0
4219507,Xanxerê,Xanxerê,Oeste Catarinense,SC,0,0,0,0,0,3200,12,0,600,23460,50700,0
4219606,Xavantina,Concórdia,Oeste Catarinense,SC,0,0,0,0,2000,33,0,500,500,8640,345,0
4219705,Xaxim,Xanxerê,Oeste Catarinense,SC,0,0,0,0,0,1110,30,0,1000,6720,16380,0
4219853,Zortéa,Curitibanos,Serrana,SC,0,0,0,0,0,84,0,0,75,9000,17160,0
4220000,Balneário Rincão,Criciúma,Sul Catarinense,SC,0,0,0,0,0,9,16,1100,72,48,0,0
4300034,Aceguá,Campanha Meridional,Sudoeste Rio-grandense,RS,0,73275,0,0,0,0,0,120,0,2592,30000,0
4300059,Água Santa,Passo Fundo,Noroeste Rio-grandense,RS,0,0,0,0,160,36,9,72,200,6630,54015,60
4300109,Agudo,Restinga Seca,Centro Ocidental Rio-grandense,RS,0,76167,40,0,2100,432,9000,975,25200,15617,2550,300
4300208,Ajuricaba,Ijuí,Noroeste Rio-grandense,RS,0,0,0,0,3750,12,0,260,750,3450,72000,24
4300307,Alecrim,Santa Rosa,Noroeste Rio-grandense,RS,0,2,390,0,750,68,106,1680,4800,6600,6000,54
4300406,Alegrete,Campanha Ocidental,Sudoeste Rio-grandense,RS,0,510010,0,0,0,0,0,630,1080,20000,84000,0
4300455,Alegria,Ijuí,Noroeste Rio-grandense,RS,0,0,91,0,3000,47,36,100,3000,11304,22461,32
4300471,Almirante Tamandaré do Sul,Carazinho,Noroeste Rio-grandense,RS,0,0,0,0,80,45,0,81,300,4590,70877,18
4300505,Alpestre,Frederico Westphalen,Noroeste Rio-grandense,RS,0,10,152,0,2400,709,2766,17528,3456,16230,2211,364
4300554,Alto Alegre,Cruz Alta,Noroeste Rio-grandense,RS,0,0,0,0,280,43,0,750,280,2142,20136,0
4300570,Alto Feliz,Montenegro,Metropolitana de Porto Alegre,RS,0,0,0,0,320,28,0,560,480,900,0,254
4300604,Alvorada,Porto Alegre,Metropolitana de Porto Alegre,RS,0,226,0,0,0,0,0,0,140,9,0,0
4300638,Amaral Ferrador,Serras de Sudeste,Sudeste Rio-grandense,RS,0,3012,6,0,0,59,3640,138,300,3556,3150,0
4300646,Ametista do Sul,Frederico Westphalen,Noroeste Rio-grandense,RS,0,0,60,0,2080,214,20,3330,3000,3480,1425,29
4300661,André da Rocha,Guaporé,Nordeste Rio-grandense,RS,0,0,0,0,0,10,0,120,18,21600,64800,9
4300703,Anta Gorda,Guaporé,Nordeste Rio-grandense,RS,0,15,0,0,660,135,3520,4600,760,32400,983,100
4300802,Antônio Prado,Caxias do Sul,Nordeste Rio-grandense,RS,0,0,0,0,216,144,0,1920,240,7644,0,1200
4300851,Arambaré,Camaquã,Metropolitana de Porto Alegre,RS,0,89200,4,0,0,1,0,20,28,60,17034,0
4300877,Araricá,Porto Alegre,Metropolitana de Porto Alegre,RS,0,4,20,0,550,13,0,20,480,42,0,18
4300901,Aratiba,Erechim,Noroeste Rio-grandense,RS,0,0,150,0,2500,99,14,11220,750,12000,4680,0
4301008,Arroio do Meio,Lajeado-Estrela,Centro Oriental Rio-grandense,RS,0,0,72,0,3500,60,6,240,1050,7800,3602,38
4301057,Arroio do Sal,Osório,Metropolitana de Porto Alegre,RS,0,0,0,0,0,0,0,0,448,80,0,300
4301073,Arroio do Padre,Pelotas,Sudeste Rio-grandense,RS,0,0,0,0,0,36,1574,40,0,1200,675,0
4301107,Arroio dos Ratos,São Jerônimo,Metropolitana de Porto Alegre,RS,0,0,0,0,0,8,49,60,600,480,8400,0
4301206,Arroio do Tigre,Santa Cruz do Sul,Centro Oriental Rio-grandense,RS,0,0,24,0,300,918,13433,720,3400,15750,32400,160
4301305,Arroio Grande,Jaguarão,Sudeste Rio-grandense,RS,0,315333,0,0,0,50,0,0,42,1674,68850,0
4301404,Arvorezinha,Guaporé,Nordeste Rio-grandense,RS,0,6,0,0,750,345,4180,7260,400,17160,3240,15
4301503,Augusto Pestana,Ijuí,Noroeste Rio-grandense,RS,0,0,0,0,2800,52,0,510,2200,5776,64710,0
4301552,Áurea,Erechim,Noroeste Rio-grandense,RS,0,8,0,0,880,81,49,120,300,4088,25740,90
4301602,Bagé,Campanha Meridional,Sudoeste Rio-grandense,RS,0,76860,0,0,0,0,0,72,0,816,80500,0
4301636,Balneário Pinhal,Osório,Metropolitana de Porto Alegre,RS,0,3762,0,0,0,0,0,0,36,7,150,0
4301651,Barão,Montenegro,Metropolitana de Porto Alegre,RS,0,5,49,0,200,17,0,360,750,5250,0,90
4301701,Barão de Cotegipe,Erechim,Noroeste Rio-grandense,RS,0,0,0,0,1250,81,5,2324,1600,23400,21163,100
4301750,Barão do Triunfo,São Jerônimo,Metropolitana de Porto Alegre,RS,0,1620,0,0,280,108,5980,35,840,3120,1250,0
4301800,Barracão,Sananduva,Noroeste Rio-grandense,RS,0,0,0,0,400,276,0,20,112,4760,96348,0
4301859,Barra do Guarita,Três Passos,Noroeste Rio-grandense,RS,0,0,20,0,880,9,5,18,540,3960,4860,20
4301875,Barra do Quaraí,Campanha Ocidental,Sudoeste Rio-grandense,RS,0,204795,0,0,0,0,0,0,40,0,1050,100
4301909,Barra do Ribeiro,Camaquã,Metropolitana de Porto Alegre,RS,0,92750,0,0,0,5,39,93,1350,302,11700,6
4301925,Barra do Rio Azul,Erechim,Noroeste Rio-grandense,RS,0,0,0,0,3990,50,198,3600,1000,11250,3654,50
4301958,Barra Funda,Carazinho,Noroeste Rio-grandense,RS,0,0,0,0,35,12,0,120,84,5100,14688,20
4302006,Barros Cassal,Soledade,Noroeste Rio-grandense,RS,0,0,0,0,0,225,6930,240,1050,10080,27030,0
4302055,Benjamin Constant do Sul,Erechim,Noroeste Rio-grandense,RS,0,2,0,0,600,106,8,500,125,4680,4620,20
4302105,Bento Gonçalves,Caxias do Sul,Nordeste Rio-grandense,RS,0,1,60,0,1575,121,0,1800,1400,1200,0,2100
4302154,Boa Vista das Missões,Carazinho,Noroeste Rio-grandense,RS,0,15,0,0,90,4225,4,60,225,32250,49110,0
4302204,Boa Vista do Buricá,Três Passos,Noroeste Rio-grandense,RS,0,0,144,0,2400,17,5,240,1600,4800,9600,30
4302220,Boa Vista do Cadeado,Cruz Alta,Noroeste Rio-grandense,RS,0,0,0,0,840,430,0,288,3150,15589,148770,50
4302238,Boa Vista do Incra,Cruz Alta,Noroeste Rio-grandense,RS,0,0,0,0,120,82,0,225,2000,12240,103350,0
4302253,Boa Vista do Sul,Caxias do Sul,Nordeste Rio-grandense,RS,0,0,20,0,240,11,0,120,150,2400,0,300
4302303,Bom Jesus,Vacaria,Nordeste Rio-grandense,RS,0,0,0,0,0,1661,0,0,0,48450,27900,0
4302352,Bom Princípio,Montenegro,Metropolitana de Porto Alegre,RS,0,10,78,0,3300,45,0,3300,5000,1051,0,748
4302378,Bom Progresso,Três Passos,Noroeste Rio-grandense,RS,0,0,10,0,500,13,11,180,720,6300,15840,30
4302402,Bom Retiro do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,RS,0,238,0,0,231,6,120,40,360,813,688,0
