mun,nome_mun,sigla_uf,abacaxi,acai,algodao,alho,amendoim,arroz,aveia,azeitona,banana,batata_doce,batata,cacau,cafe,caju,cana,caqui,castanha_caju,cebola,centeio,cevada,coco,erva_mate,ervilha,fava,feijao,figo,fumo,girassol_grao,goiaba,laranja,limao,maca,mamao,mamona,mandioca,manga,maracuja,marmelo,melancia,melao,milho,noz,palmito,pera,pessego,soja,sorgo,tangerina,tomate,trigo,uva
2606200,Goiana,PE,500,0,0,0,0,0,0,0,39,7,0,0,0,0,550000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,24,0,200,0,1200,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606309,Granito,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
2606408,Gravatá,PE,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,600,0,0
2606507,Iati,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
2606606,Ibimirim,PE,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,12000,5400,0,0,0,0,0,0,0,0,2000,0,0
2606705,Ibirajuba,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
2606804,Igarassu,PE,840,0,0,0,0,0,0,0,225,252,0,0,0,0,352767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606903,Iguaracy,PE,0,0,0,0,0,0,0,0,108,138,0,0,0,0,63,0,1,0,0,0,43,0,0,2,280,0,0,0,16,3,3,0,0,0,7,4,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0
2607000,Inajá,PE,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,90,0,0,0,132,0,200,0,0,0,45000,22470,0,0,0,0,0,0,0,0,6600,0,0
2607109,Ingazeira,PE,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,166,0,0,0,3,3,0,0,50,0,16,7,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0
2607208,Ipojuca,PE,325,0,0,0,0,0,0,0,320,975,0,0,0,0,1323434,0,0,0,0,0,2000,0,0,0,0,0,0,0,40,0,0,0,0,0,4500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607307,Ipubi,PE,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3000,0,0,0,0,70,0,0,0,0,24625,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0
2607406,Itacuruba,PE,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,250,0,0,56,0,0,0,6,0,0,0,48,0,0,0,36,0,26,0,42,0,150,72,6,0,0,0,0,0,1,0,0,0,0
2607505,Itaíba,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
2607604,Ilha de Itamaracá,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607653,Itambé,PE,1250,0,0,0,0,0,0,0,400,280,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607703,Itapetim,PE,0,0,0,0,0,0,0,0,21,24,0,0,0,0,74,0,0,0,0,0,4,0,0,3,782,0,0,0,3,0,0,0,0,0,147,9,40,0,0,0,1050,0,0,0,0,0,0,0,99,0,0
2607752,Itapissuma,PE,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100095,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607802,Itaquitinga,PE,60,0,0,0,0,0,0,0,7,100,0,0,0,0,250000,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,600,0,880,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607901,Jaboatão dos Guararapes,PE,0,0,0,0,0,0,0,0,810,0,0,0,0,0,157764,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,245,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607950,Jaqueira,PE,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,180000,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608008,Jataúba,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608057,Jatobá,PE,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,6,0,0,0,1200,0,0,0,6,0,0,0,0,0,0,0,0,0,300,30,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0
2608107,João Alfredo,PE,0,0,0,0,0,0,0,0,20,40,0,0,0,0,64,0,0,0,0,0,0,0,0,135,79,0,0,0,0,0,30,0,0,0,560,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0
2608206,Joaquim Nabuco,PE,0,0,0,0,0,0,0,0,720,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608255,Jucati,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,940,0,0,0,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
2608305,Jupi,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,396,0,0,0,0,32,0,0,0,0,24000,0,0,0,52,0,24,0,0,0,0,0,0,0,0,0,0
2608404,Jurema,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0
2608453,Lagoa do Carro,PE,0,0,0,0,0,0,0,0,0,16,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608503,Lagoa de Itaenga,PE,0,0,0,0,0,0,0,0,55,216,0,0,0,0,100000,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608602,Lagoa do Ouro,PE,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,12,0,0,0,0,0,0,0,150,0,0
2608701,Lagoa dos Gatos,PE,0,0,0,0,0,0,0,0,26000,600,0,0,0,0,12000,0,0,0,0,0,10,0,0,0,72,0,0,0,0,420,225,0,0,0,1440,1200,60,0,0,0,150,0,0,0,0,0,0,0,0,0,0
2608750,Lagoa Grande,PE,0,0,0,0,0,0,0,0,1944,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,20,0,0,0,2240,0,0,0,0,0,600,14000,230,0,10000,4500,2,0,0,0,0,0,0,0,14000,0,61500
2608800,Lajedo,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
2608909,Limoeiro,PE,0,0,0,0,0,0,0,0,5400,24,0,0,0,0,40680,0,0,0,0,0,58,0,0,54,126,0,0,0,0,0,252,0,0,0,800,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0
2609006,Macaparana,PE,0,0,0,0,0,0,0,0,16000,80,0,0,0,0,75000,0,0,0,0,0,0,0,0,3,1,0,0,0,2000,0,0,0,0,0,240,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,750
2609105,Machados,PE,0,0,0,0,0,0,0,0,29700,24,0,0,0,0,14000,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,620,0,0,0,24,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
2609154,Manari,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609204,Maraial,PE,0,0,0,0,0,0,0,0,160,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609303,Mirandiba,PE,0,0,2,0,0,0,0,0,225,0,0,0,0,0,0,0,40,0,0,0,15,0,0,4,67,0,0,0,450,0,0,0,0,0,1400,0,0,0,0,0,180,0,0,0,0,0,1,0,0,0,0
2609402,Moreno,PE,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,300000,0,0,0,0,0,1200,0,0,0,7,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609501,Nazaré da Mata,PE,0,0,0,0,0,0,0,0,240,240,0,0,0,0,200000,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,0,0,0,220,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609600,Olinda,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609709,Orobó,PE,0,0,0,0,0,0,0,0,6000,60,0,0,0,0,0,0,0,0,0,0,45,0,0,18,120,0,0,0,0,0,54,0,0,0,40,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0
2609808,Orocó,PE,0,0,0,0,0,0,0,0,17856,0,0,0,0,0,180,0,0,8960,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4420,6300,1820,0,0,0,5,0,0,0,0,0,0,0,0,0,180
2609907,Ouricuri,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,1700,0,0,0,0,0,0,0,17,0,0
2610004,Palmares,PE,30,0,0,0,0,0,0,0,3150,60,0,0,0,0,75000,0,0,0,0,0,50,0,0,8,4,0,0,0,0,75,56,0,7,0,420,250,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610103,Palmeirina,PE,0,0,0,0,0,0,0,0,960,90,0,0,0,0,0,0,32,0,0,0,0,0,0,8,34,0,0,0,0,16,0,0,0,0,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2610202,Panelas,PE,0,0,0,0,0,0,0,0,1600,90,0,0,2,0,7000,0,0,0,0,0,9,0,0,0,392,0,0,0,0,0,0,0,0,0,900,48,144,0,0,0,600,0,0,0,0,0,0,0,0,0,0
2610301,Paranatama,PE,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,3,290,0,0,0,0,50,0,0,0,0,100,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
2610400,Parnamirim,PE,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1745,0,0,32,0,0,0,72,0,0,0,98,0,0,0,0,0,0,0,30,0,0,0,56,0,0,0,0,0,0,0,0,0,0
2610509,Passira,PE,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,135,162,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,3240,0,0,0,0,0,0,0,0,0,0
2610608,Paudalho,PE,360,0,0,0,0,0,0,0,0,50,0,0,0,0,305000,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,8,0,0,0,360,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610707,Paulista,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610806,Pedra,PE,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,77,180,0,0,60,0,768,0,0,0,0,0,0,0,400,0,0
2610905,Pesqueira,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0
2611002,Petrolândia,PE,0,0,0,0,100,0,0,0,4620,0,0,0,0,0,0,0,0,4500,0,0,38113,0,0,0,18,0,0,0,1200,24,40,0,2160,0,440,2160,640,0,3750,2500,15,0,0,0,0,0,0,0,180,0,232
2611101,Petrolina,PE,0,0,0,0,0,0,0,0,36100,0,0,0,0,0,4550,0,0,2400,0,0,63000,0,0,0,108,0,0,0,94500,0,0,0,0,0,2100,366750,2960,0,0,0,60,0,0,0,0,0,0,0,0,0,333750
2611200,Poção,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0
2611309,Pombos,PE,13500,0,0,0,0,0,0,0,350,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,40,0,0,0,0,0,0,0,200,0,0
2611408,Primavera,PE,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,250,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611507,Quipapá,PE,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611533,Quixaba,PE,0,0,0,0,0,0,0,0,23,21,0,0,0,0,104,0,0,0,0,0,23,0,0,2,660,0,0,0,15,0,0,0,0,0,213,14,0,0,0,0,1080,0,0,0,0,0,0,0,40,0,0
2611606,Recife,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611705,Riacho das Almas,PE,1200,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611804,Ribeirão,PE,360,0,0,0,0,0,0,0,7500,240,0,0,0,0,624996,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,1200,0,0,0,2800,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611903,Rio Formoso,PE,12,0,0,0,0,0,0,0,700,0,0,0,0,0,476000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612000,Sairé,PE,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,900,1100,0,0,0,0,0,0,650,0,0,0,65,0,0,0,0,0,0,0,600,0,0
2612109,Salgadinho,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,81,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0
2612208,Salgueiro,PE,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,36,0,0,0,360,0,0,0,0,0,0,0,75,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2612307,Saloá,PE,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,0,0,0,4,330,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,324,0,0,0,0,0,0,0,1600,0,0
2612406,Sanharó,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0
2612455,Santa Cruz,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,53,0,0
2612471,Santa Cruz da Baixa Verde,PE,0,0,0,0,0,0,0,0,48,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,104,174,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0
2612505,Santa Cruz do Capibaribe,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612554,Santa Filomena,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0
2612604,Santa Maria da Boa Vista,PE,0,0,0,0,0,0,0,0,66600,0,0,0,0,0,750,0,0,6440,0,0,1860,0,0,0,23,0,0,0,81600,0,0,0,1660,0,3900,58500,1540,0,13500,2000,27,0,0,0,0,0,0,0,3500,0,13460
2612703,Santa Maria do Cambucá,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
2612802,Santa Terezinha,PE,0,0,0,0,0,0,0,0,60,50,0,0,0,0,100,0,2,0,0,0,10,0,0,3,258,0,0,0,6,0,0,0,34,0,150,15,81,0,0,0,540,0,0,0,0,0,0,0,0,0,0
2612901,São Benedito do Sul,PE,0,0,0,0,0,0,0,0,2880,140,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613008,São Bento do Una,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1952,0,0,0,0,0,0,0,0,0,8625,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0
2613107,São Caitano,PE,0,0,0,0,0,0,0,0,35,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,770,50,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0
2613206,São João,PE,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7020,0,0,0,0,40,0,0,0,0,30000,0,120,0,24,0,540,0,0,0,0,0,0,0,0,0,0
2613305,São Joaquim do Monte,PE,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1600,0,0
2613404,São José da Coroa Grande,PE,0,0,0,0,0,0,0,0,390,0,0,0,0,0,2400,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613503,São José do Belmonte,PE,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,101,100,0,0,270,0,0,0,1040,0,0,0,400,15,0,0,72,0,1100,1200,105,0,1500,0,690,0,0,0,0,0,0,0,3600,0,0
2613602,São José do Egito,PE,0,0,0,0,0,0,0,0,43,133,0,0,0,0,88,0,0,0,0,0,53,0,0,1,904,0,0,0,40,0,0,0,0,0,38,14,26,0,0,0,3348,0,0,0,0,0,0,0,175,0,0
2613701,São Lourenço da Mata,PE,285,0,0,0,0,0,0,0,200,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613800,São Vicente Férrer,PE,0,0,0,0,0,0,0,0,48000,42,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,160,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,16200
2613909,Serra Talhada,PE,0,0,17,0,0,13,0,0,150,0,0,0,0,0,0,0,0,400,0,0,0,0,0,2,364,0,0,0,1120,0,0,0,130,0,320,100,7,0,800,0,350,0,0,0,0,0,0,0,600,0,0
2614006,Serrita,PE,0,0,0,0,0,0,0,0,120,0,0,0,0,0,30,0,0,0,0,0,16,0,0,0,42,0,0,0,100,0,0,0,0,0,78,240,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
2614105,Sertânia,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0
2614204,Sirinhaém,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614303,Moreilândia,PE,0,0,0,0,0,0,0,0,110,0,0,0,0,0,45,0,15,0,0,0,16,0,0,0,53,0,0,0,90,0,0,0,0,4,1000,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
2614402,Solidão,PE,0,0,0,0,0,1,0,0,20,42,0,0,0,0,57,0,0,0,0,0,18,0,0,4,99,0,0,0,10,0,0,0,0,0,45,25,26,0,0,0,350,0,0,0,0,0,0,0,50,0,0
2614501,Surubim,PE,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0
2614600,Tabira,PE,0,0,0,0,0,0,0,0,98,147,0,0,0,0,120,0,1,0,0,0,28,0,0,12,987,0,0,0,75,0,0,0,0,0,52,8,60,0,54,0,3312,0,0,0,0,0,0,0,0,0,0
2614709,Tacaimbó,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,750,0,48,0,0,0,288,0,0,0,0,0,0,0,1680,0,0
2614808,Tacaratu,PE,0,0,0,0,3,0,0,0,600,0,0,0,0,0,0,0,16,0,0,0,1500,0,0,0,35,0,0,0,1400,7,0,0,160,0,350,75,32,0,5000,200,0,0,0,0,0,0,0,0,0,0,0
2614857,Tamandaré,PE,0,0,0,0,0,0,0,0,91,0,0,0,0,0,106200,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615003,Taquaritinga do Norte,PE,0,0,0,0,0,0,0,0,700,24,0,0,800,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,11,0,0,0,0,250,12,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0
2615102,Terezinha,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0,0,0,0,8,0,0,0,0,600,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2615201,Terra Nova,PE,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,4,0,0,0,0,0,0,0,0,0,0
2615300,Timbaúba,PE,0,0,0,0,0,0,0,0,4800,495,0,0,0,0,585000,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,30,0,504,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2615409,Toritama,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615508,Tracunhaém,PE,0,0,0,0,0,0,0,0,180,24,0,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615607,Trindade,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,360,0,0,0,0,0,64,0,0,0,0
2615706,Triunfo,PE,0,0,0,0,0,0,0,0,3600,0,0,0,18,0,4826,0,0,0,0,0,0,0,0,9,108,0,0,0,60,8,0,0,0,0,140,0,28,0,0,0,45,0,0,0,0,0,0,0,0,0,0
2615805,Tupanatinga,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,406,0,300,0,300,175,2400,0,0,0,0,0,0,0,80,0,0
2615904,Tuparetama,PE,0,0,0,0,0,0,0,0,37,54,0,0,0,0,65,0,0,0,0,0,17,0,0,1,144,0,0,0,34,0,0,0,0,0,39,11,22,0,0,0,540,0,0,0,0,0,0,0,117,0,0
2616001,Venturosa,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0
2616100,Verdejante,PE,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,7,0,0,0,64,0,0,0,45,0,0,0,160,0,0,0,0,0,29,30,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
2616183,Vertente do Lério,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
2616209,Vertentes,PE,0,0,0,0,0,0,0,0,60,0,0,0,72,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2616308,Vicência,PE,0,0,0,0,0,0,0,0,40000,480,0,0,0,0,450000,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,78,0,0,0,1000,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2616407,Vitória de Santo Antão,PE,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,192500,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,3000,0,0,0,0,0,35,0,0,0,0,0,0,0,800,0,0
2616506,Xexéu,PE,0,0,0,0,0,0,0,0,320,20,0,0,0,0,60000,0,0,0,0,0,525,0,0,0,0,0,0,0,0,100,0,0,0,0,480,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
