mun;municipio;ano;algodao;arroz;banana;cafe;cana;feijao;fumo;laranja;mandioca;milho;soja;tomate
2612109;Salgadinho (PE);2008;0;0;0;0;0;90;0;0;24;120;0;0
2612208;Salgueiro (PE);2008;20;279;420;0;0;849;0;18;300;600;0;1600
2612307;Saloá (PE);2008;2;0;0;150;0;2413;0;16;7500;720;0;1100
2612406;Sanharó (PE);2008;0;0;0;0;0;648;0;0;1800;480;0;0
2612455;Santa Cruz (PE);2008;20;0;40;0;250;900;0;0;1350;3640;0;1500
2612471;Santa Cruz da Baixa Verde (PE);2008;0;0;220;5;20000;165;0;6;80;306;0;180
2612505;Santa Cruz do Capibaribe (PE);2008;0;0;0;0;0;20;0;0;0;10;0;500
2612554;Santa Filomena (PE);2008;8;0;35;0;250;600;0;0;11000;1000;0;0
2612604;Santa Maria da Boa Vista (PE);2008;0;450;62900;0;600;754;0;0;1680;250;0;1800
2612703;Santa Maria do Cambucá (PE);2008;0;0;0;0;0;345;0;0;100;150;0;0
2612802;Santa Terezinha (PE);2008;4;0;150;0;800;765;0;0;1360;1344;0;60
2612901;São Benedito do Sul (PE);2008;0;0;4650;0;140000;2;0;14;910;16;0;0
2613008;São Bento do Una (PE);2008;0;0;0;0;0;2084;0;0;12000;1800;0;0
2613107;São Caitano (PE);2008;0;0;40;0;0;159;0;1;960;176;0;200
2613206;São João (PE);2008;0;0;70;30;0;5000;0;20;21600;750;0;650
2613305;São Joaquim do Monte (PE);2008;0;0;10;0;0;18;0;0;3500;36;0;6000
2613404;São José da Coroa Grande (PE);2008;0;0;94;0;14400;0;0;0;1980;0;0;0
2613503;São José do Belmonte (PE);2008;8;0;120;0;0;2016;0;15;2000;3780;0;2600
2613602;São José do Egito (PE);2008;6;4;120;0;300;2738;0;0;120;5760;0;400
2613701;São Lourenço da Mata (PE);2008;0;0;50;0;240000;0;0;0;80;0;0;0
2613800;São Vicente Férrer (PE);2008;0;0;35100;0;57000;53;0;56;605;70;0;125
2613909;Serra Talhada (PE);2008;392;0;450;0;0;2580;0;0;400;5520;0;450
2614006;Serrita (PE);2008;0;232;600;0;2000;2720;0;12;160;2700;0;150
2614105;Sertânia (PE);2008;40;0;0;0;0;1500;0;0;0;1488;0;900
2614204;Sirinhaém (PE);2008;0;0;80;0;1318240;0;0;0;400;0;0;0
2614303;Moreilândia (PE);2008;0;0;100;0;0;1170;0;30;1600;1200;0;300
2614402;Solidão (PE);2008;0;5;100;0;456;540;0;0;192;980;0;0
2614501;Surubim (PE);2008;14;0;0;0;0;495;0;0;200;540;0;0
2614600;Tabira (PE);2008;13;6;120;0;525;1845;0;0;120;5400;0;400
2614709;Tacaimbó (PE);2008;0;0;0;0;0;612;0;0;1200;125;0;0
2614808;Tacaratu (PE);2008;0;0;0;0;0;1317;0;6;640;600;0;0
2614857;Tamandaré (PE);2008;0;0;70;0;172800;0;0;0;450;0;0;0
2615003;Taquaritinga do Norte (PE);2008;0;0;300;405;0;120;0;2;700;140;0;0
2615102;Terezinha (PE);2008;0;0;0;50;0;906;0;12;200;480;0;0
2615201;Terra Nova (PE);2008;0;125;60;0;0;210;0;10;40;208;0;600
2615300;Timbaúba (PE);2008;0;0;3920;0;840360;87;0;52;1000;72;0;30
2615409;Toritama (PE);2008;0;0;0;0;0;7;0;0;9;8;0;0
2615508;Tracunhaém (PE);2008;0;0;162;0;517800;11;0;6;450;10;0;0
2615607;Trindade (PE);2008;48;0;0;0;0;1380;0;0;1500;2880;0;0
2615706;Triunfo (PE);2008;0;0;1425;54;17000;527;0;30;100;450;0;300
2615805;Tupanatinga (PE);2008;0;0;0;0;0;2160;0;12;3600;1860;0;0
2615904;Tuparetama (PE);2008;9;2;30;0;0;544;0;0;42;1152;0;0
2616001;Venturosa (PE);2008;20;0;0;0;0;1008;0;0;960;1260;0;450
2616100;Verdejante (PE);2008;4;0;70;0;600;1268;0;18;300;800;0;90
2616183;Vertente do Lério (PE);2008;0;0;0;0;0;88;0;0;21;150;0;0
2616209;Vertentes (PE);2008;0;0;150;56;0;126;0;0;0;120;0;0
2616308;Vicência (PE);2008;0;0;46000;0;691200;28;0;30;567;19;0;30
2616407;Vitória de Santo Antão (PE);2008;0;0;420;0;666000;0;0;0;0;0;0;0
2616506;Xexéu (PE);2008;0;0;900;0;190000;0;0;13;960;0;0;0
2700102;Água Branca (AL);2008;26;0;286;0;2640;1800;0;38;8400;1738;0;0
2700201;Anadia (AL);2008;0;0;0;0;584800;83;0;21;1680;47;0;0
2700300;Arapiraca (AL);2008;27;0;0;0;24500;2595;4081;0;59167;1231;432;0
2700409;Atalaia (AL);2008;0;0;660;0;1346700;67;0;52;1188;128;0;0
2700508;Barra de Santo Antônio (AL);2008;0;0;126;0;160000;0;0;7;210;0;0;0
2700607;Barra de São Miguel (AL);2008;0;0;14;0;93100;0;0;0;165;0;0;0
2700706;Batalha (AL);2008;9;0;0;0;0;300;0;0;180;805;0;0
2700805;Belém (AL);2008;0;0;280;0;0;30;0;65;1000;104;0;0
2700904;Belo Monte (AL);2008;5;0;0;0;0;200;0;0;450;869;0;0
2701001;Boca da Mata (AL);2008;0;0;38;0;876300;42;0;0;156;28;0;0
2701100;Branquinha (AL);2008;0;0;347;0;313600;81;0;1062;840;24;0;0
2701209;Cacimbinhas (AL);2008;3;0;0;0;0;1676;0;0;120;1426;0;0
2701308;Cajueiro (AL);2008;0;0;216;0;247981;15;0;0;156;15;0;0
2701357;Campestre (AL);2008;0;0;58;0;201500;1;0;10;110;5;0;0
2701407;Campo Alegre (AL);2008;0;0;56;0;1115200;37;0;21;600;48;0;0
2701506;Campo Grande (AL);2008;1;0;0;0;0;67;56;0;5980;172;0;0
2701605;Canapi (AL);2008;6;0;0;0;0;1839;0;0;2850;1820;0;0
2701704;Capela (AL);2008;0;0;50;0;572700;15;0;0;216;24;0;0
2701803;Carneiros (AL);2008;6;0;0;0;0;504;0;0;136;530;0;0
2701902;Chã Preta (AL);2008;0;0;1210;0;6020;24;0;1280;648;84;0;0
2702009;Coité do Nóia (AL);2008;22;0;0;0;0;160;280;0;4672;433;0;0
2702108;Colônia Leopoldina (AL);2008;0;0;5512;0;454400;34;0;72;300;23;0;0
2702207;Coqueiro Seco (AL);2008;0;0;24;0;30360;4;0;0;160;0;0;0
2702306;Coruripe (AL);2008;0;0;238;0;3641560;170;0;51;2400;262;0;0
2702355;Craíbas (AL);2008;44;0;0;0;0;686;2608;0;1125;1252;0;0
2702405;Delmiro Gouveia (AL);2008;1;0;444;0;0;996;0;0;35;1320;0;0
2702504;Dois Riachos (AL);2008;13;0;0;0;0;2108;0;0;210;1517;0;0
2702553;Estrela de Alagoas (AL);2008;12;0;0;0;0;1215;0;40;2500;936;0;0
2702603;Feira Grande (AL);2008;13;0;0;0;0;162;1587;0;15300;552;0;0
2702702;Feliz Deserto (AL);2008;0;0;0;0;182850;2;0;0;18;0;0;0
2702801;Flexeiras (AL);2008;0;0;590;0;341000;36;0;180;300;21;0;0
2702900;Girau do Ponciano (AL);2008;64;0;0;0;0;426;1755;0;28700;2590;0;0
2703007;Ibateguara (AL);2008;0;0;1135;0;172510;104;0;189;900;100;0;0
2703106;Igaci (AL);2008;40;0;96;0;0;1800;490;50;13200;1976;0;0
2703205;Igreja Nova (AL);2008;0;7717;152;0;565800;145;3;178;5954;405;0;0
2703304;Inhapi (AL);2008;7;0;0;0;0;1721;0;0;4000;2070;0;0
2703403;Jacaré dos Homens (AL);2008;2;0;0;0;0;126;0;0;117;221;0;0
2703502;Jacuípe (AL);2008;0;4;1345;0;155350;24;0;448;1375;29;0;0
2703601;Japaratinga (AL);2008;0;4;348;0;89760;13;0;22;1200;18;0;0
2703700;Jaramataia (AL);2008;12;0;0;0;0;264;0;0;0;842;0;0
2703759;Jequiá da Praia (AL);2008;0;0;30;0;1060800;45;0;99;420;58;0;0
2703809;Joaquim Gomes (AL);2008;0;0;1755;0;179200;50;0;144;1380;29;0;0
2703908;Jundiá (AL);2008;0;4;72;0;186000;14;0;180;77;6;0;0
2704005;Junqueiro (AL);2008;0;0;28;0;862500;188;216;42;1500;163;0;0
2704104;Lagoa da Canoa (AL);2008;18;0;0;0;0;275;2200;0;7800;342;0;0
2704203;Limoeiro de Anadia (AL);2008;4;0;0;0;264000;135;135;0;2160;197;0;0
2704302;Maceió (AL);2008;0;0;36;0;635040;0;0;9;120;0;0;0
2704401;Major Isidoro (AL);2008;6;0;0;0;0;1194;0;0;0;1484;0;0
2704500;Maragogi (AL);2008;0;20;4115;0;297000;3;0;1400;7300;15;0;0
2704609;Maravilha (AL);2008;8;0;0;0;0;320;0;0;111;374;0;0
2704708;Marechal Deodoro (AL);2008;0;0;42;0;1055700;0;0;8;70;0;0;0
2704807;Maribondo (AL);2008;0;0;112;0;7632;15;0;0;240;36;0;0
2704906;Mar Vermelho (AL);2008;0;0;48;0;3445;21;0;0;288;77;0;0
2705002;Mata Grande (AL);2008;21;0;385;0;2496;1477;0;42;5000;1750;0;3075
2705101;Matriz de Camaragibe (AL);2008;0;40;166;0;585900;7;0;28;450;16;0;0
2705200;Messias (AL);2008;0;0;48;0;487894;0;0;36;253;0;0;0
2705309;Minador do Negrão (AL);2008;0;0;0;0;0;168;0;0;0;255;0;0
2705408;Monteirópolis (AL);2008;8;0;0;0;0;345;0;0;720;455;0;0
2705507;Murici (AL);2008;0;0;682;0;678400;32;0;450;330;28;0;0
2705606;Novo Lino (AL);2008;0;0;2364;0;302400;28;0;36;330;18;0;0
2705705;Olho d'Água das Flores (AL);2008;9;0;0;0;0;573;0;0;360;530;0;0
2705804;Olho d'Água do Casado (AL);2008;9;0;0;0;0;1514;0;0;1500;1526;0;0
2705903;Olho d'Água Grande (AL);2008;7;0;40;0;0;97;11;14;2400;346;0;0
2706000;Olivença (AL);2008;4;0;0;0;0;984;0;0;280;774;0;0
2706109;Ouro Branco (AL);2008;153;0;0;0;0;313;0;0;270;475;0;0
2706208;Palestina (AL);2008;11;0;0;0;0;170;0;0;243;234;0;0
2706307;Palmeira dos Índios (AL);2008;6;0;3036;2;0;1371;0;112;10500;2080;0;0
2706406;Pão de Açúcar (AL);2008;16;0;0;0;0;920;0;0;400;1700;0;0
2706422;Pariconha (AL);2008;32;0;30;0;450;1734;0;0;9500;1700;0;0
2706448;Paripueira (AL);2008;0;0;30;0;123510;6;0;8;390;0;0;0
2706505;Passo de Camaragibe (AL);2008;0;4;122;0;511500;14;0;6;240;10;0;0
2706604;Paulo Jacinto (AL);2008;0;0;110;0;0;18;0;75;288;66;0;0
2706703;Penedo (AL);2008;0;727;210;0;1221300;146;0;120;4420;264;0;0
2706802;Piaçabuçu (AL);2008;0;77;86;0;0;0;0;5;0;0;0;0
2706901;Pilar (AL);2008;0;0;63;0;504000;0;0;171;180;0;0;0
2707008;Pindoba (AL);2008;0;0;70;0;46900;15;0;0;144;24;0;0
2707107;Piranhas (AL);2008;13;0;0;0;0;1730;0;0;0;1587;0;0
2707206;Poço das Trincheiras (AL);2008;20;0;0;0;0;364;0;0;80;660;0;0
2707305;Porto Calvo (AL);2008;0;100;1128;0;585000;17;0;120;960;50;0;0
2707404;Porto de Pedras (AL);2008;0;8;558;0;120600;11;0;5;120;21;0;0
2707503;Porto Real do Colégio (AL);2008;0;5277;30;0;13500;68;19;10;6720;139;0;0
2707602;Quebrangulo (AL);2008;0;0;90;0;0;17;0;0;276;96;0;0
2707701;Rio Largo (AL);2008;0;0;8;0;1083300;0;0;0;90;0;0;0
2707800;Roteiro (AL);2008;0;0;0;0;569250;5;0;0;108;5;0;0
2707909;Santa Luzia do Norte (AL);2008;0;0;140;0;120060;0;0;8;130;0;0;0
2708006;Santana do Ipanema (AL);2008;30;0;0;0;0;1687;0;0;108;2394;0;0
2708105;Santana do Mundaú (AL);2008;0;0;2272;0;9112;151;0;27126;2520;48;0;0
2708204;São Brás (AL);2008;2;0;0;0;0;55;0;0;240;196;0;0
2708303;São José da Laje (AL);2008;0;0;908;0;754000;31;0;433;1800;84;0;0
2708402;São José da Tapera (AL);2008;9;0;0;0;0;904;0;0;280;1366;0;0
2708501;São Luís do Quitunde (AL);2008;0;24;400;0;1216000;11;0;15;660;14;0;0
2708600;São Miguel dos Campos (AL);2008;0;0;64;0;1972000;14;0;17;300;20;0;0
2708709;São Miguel dos Milagres (AL);2008;0;4;176;0;90450;6;0;13;130;7;0;0
2708808;São Sebastião (AL);2008;0;0;190;0;455000;254;450;80;20726;1010;0;0
2708907;Satuba (AL);2008;0;0;20;0;99360;0;0;0;80;0;0;0
2708956;Senador Rui Palmeira (AL);2008;11;0;0;0;0;135;0;0;81;665;0;0
2709004;Tanque d'Arca (AL);2008;0;0;312;0;32970;22;0;216;480;31;0;0
2709103;Taquarana (AL);2008;10;0;140;0;13500;2470;90;160;46600;1456;0;0
2709152;Teotônio Vilela (AL);2008;0;0;0;0;1038500;200;0;0;838;56;0;0
2709202;Traipu (AL);2008;65;0;0;0;0;1400;19;0;6300;3150;0;0
2709301;União dos Palmares (AL);2008;0;0;13074;0;765600;288;0;3545;2888;255;0;0
2709400;Viçosa (AL);2008;0;0;104;0;87100;36;0;108;377;175;0;0
2800100;Amparo de São Francisco (SE);2008;0;0;64;0;0;27;0;0;840;45;0;0
2800209;Aquidabã (SE);2008;0;0;720;0;0;189;0;0;18000;1400;0;0
2800308;Aracaju (SE);2008;0;0;0;0;0;0;0;0;0;0;0;0
2800407;Arauá (SE);2008;0;0;1092;0;0;135;47;64380;6426;266;0;0
2800506;Areia Branca (SE);2008;0;0;984;0;38080;44;0;2700;3300;84;0;720
2800605;Barra dos Coqueiros (SE);2008;0;0;0;0;0;18;0;0;700;40;0;0
2800670;Boquim (SE);2008;0;0;1032;0;0;34;104;70305;3420;144;0;0
2800704;Brejo Grande (SE);2008;0;8400;360;0;0;3;0;0;1760;4;0;0
2801009;Campo do Brito (SE);2008;0;0;0;0;0;140;0;0;7700;252;0;0
2801108;Canhoba (SE);2008;0;0;48;0;0;46;0;0;2880;300;0;0
2801207;Canindé de São Francisco (SE);2008;0;0;540;0;0;356;0;0;1800;960;0;0
2801306;Capela (SE);2008;0;0;1250;0;504400;80;0;3300;5850;840;0;0
2801405;Carira (SE);2008;0;0;0;0;0;1440;0;0;2400;209088;0;0
2801504;Carmópolis (SE);2008;0;0;450;0;9100;48;0;0;1000;56;0;0
2801603;Cedro de São João (SE);2008;0;2750;144;0;0;34;0;0;650;165;0;0
2801702;Cristinápolis (SE);2008;0;0;374;0;0;133;72;90000;7406;150;0;0
2801900;Cumbe (SE);2008;0;0;0;0;3000;80;0;0;2400;1760;0;0
2802007;Divina Pastora (SE);2008;0;0;270;0;9000;15;0;0;1000;54;0;0
2802106;Estância (SE);2008;0;0;1150;0;0;105;7;31272;9900;225;0;16
2802205;Feira Nova (SE);2008;0;0;0;0;0;129;0;0;240;7200;0;0
2802304;Frei Paulo (SE);2008;0;0;0;0;0;932;0;0;2400;71280;0;0
2802403;Gararu (SE);2008;0;0;60;0;0;252;0;0;220;5600;0;0
2802502;General Maynard (SE);2008;0;0;0;0;0;5;0;0;360;8;0;0
2802601;Gracho Cardoso (SE);2008;0;0;0;0;0;96;0;0;960;1920;0;0
2802700;Ilha das Flores (SE);2008;0;11340;396;0;0;2;0;0;660;8;0;0
2802809;Indiaroba (SE);2008;0;0;2100;0;0;213;9;43095;13437;234;0;0
2802908;Itabaiana (SE);2008;0;0;960;0;0;227;0;405;18150;92;0;3400
2803005;Itabaianinha (SE);2008;0;0;934;0;0;135;24;102900;11046;448;0;0
2803104;Itabi (SE);2008;0;0;0;0;0;118;0;0;220;1260;0;0
2803203;Itaporanga d'Ajuda (SE);2008;0;0;1332;0;0;120;24;16796;14274;200;0;0
2803302;Japaratuba (SE);2008;0;0;850;0;372240;192;0;0;7200;80;0;0
2803401;Japoatã (SE);2008;0;550;4209;0;111020;135;0;1035;9750;200;0;0
2803500;Lagarto (SE);2008;0;0;1896;0;0;1005;1300;70308;155800;3000;0;675
2803609;Laranjeiras (SE);2008;0;0;0;0;399000;25;0;0;1800;100;0;0
2803708;Macambira (SE);2008;0;0;0;0;0;142;0;0;3000;2184;0;0
2803807;Malhada dos Bois (SE);2008;0;0;224;0;2500;19;0;0;1650;70;0;0
2803906;Malhador (SE);2008;0;0;4800;0;0;20;0;0;7700;61;0;0
2804003;Maruim (SE);2008;0;0;40;0;96000;10;0;0;1200;27;0;0
2804102;Moita Bonita (SE);2008;0;0;840;0;0;53;0;0;8400;108;0;0
2804201;Monte Alegre de Sergipe (SE);2008;0;0;0;0;0;344;0;0;0;8000;0;0
2804300;Muribeca (SE);2008;0;0;480;0;39488;44;0;100;2600;140;0;0
2804409;Neópolis (SE);2008;0;9870;6573;0;61920;158;0;10237;8450;250;0;0
2804458;Nossa Senhora Aparecida (SE);2008;0;0;0;0;0;2105;0;0;1650;42174;0;0
2804508;Nossa Senhora da Glória (SE);2008;0;0;0;0;0;476;0;0;360;12600;0;0
2804607;Nossa Senhora das Dores (SE);2008;0;0;720;0;97200;138;0;144;9750;2160;0;0
2804706;Nossa Senhora de Lourdes (SE);2008;0;0;0;0;0;115;0;0;840;1500;0;0
2804805;Nossa Senhora do Socorro (SE);2008;0;0;480;0;0;10;0;0;800;16;0;0
2804904;Pacatuba (SE);2008;0;3970;1200;0;223440;271;0;96;9750;90;0;0
2805000;Pedra Mole (SE);2008;0;0;0;0;0;927;0;0;960;12650;0;0
2805109;Pedrinhas (SE);2008;0;0;550;0;0;34;10;18886;1260;42;0;0
2805208;Pinhão (SE);2008;0;0;0;0;0;975;0;0;1100;38610;0;0
2805307;Pirambu (SE);2008;0;0;0;0;0;100;0;0;1000;48;0;0
2805406;Poço Redondo (SE);2008;0;0;0;0;0;995;0;0;660;3200;0;75
2805505;Poço Verde (SE);2008;0;0;0;0;0;3828;0;0;1800;31680;0;0
2805604;Porto da Folha (SE);2008;0;0;112;0;0;1642;5;0;770;4500;0;0
2805703;Propriá (SE);2008;0;17545;5040;0;0;22;0;300;3360;65;0;0
2805802;Riachão do Dantas (SE);2008;0;0;1368;0;0;122;650;46480;14760;720;0;0
2805901;Riachuelo (SE);2008;0;0;160;0;136000;24;0;0;3000;50;0;0
2806008;Ribeirópolis (SE);2008;0;0;0;0;0;517;0;0;7700;3864;0;400
2806107;Rosário do Catete (SE);2008;0;0;0;0;88400;5;0;0;500;9;0;0
2806206;Salgado (SE);2008;0;0;275;0;0;72;127;56212;11700;380;0;0
2806305;Santa Luzia do Itanhy (SE);2008;0;0;1176;0;505;106;24;42916;16100;391;0;0
2806404;Santana do São Francisco (SE);2008;0;35;4360;0;780;38;0;32;1440;72;0;0
2806503;Santa Rosa de Lima (SE);2008;0;0;3240;0;18000;40;0;0;2400;64;0;0
2806602;Santo Amaro das Brotas (SE);2008;0;0;720;0;60000;60;0;0;1100;48;0;0
2806701;São Cristóvão (SE);2008;0;0;160;0;51000;9;0;0;1000;60;0;0
2806800;São Domingos (SE);2008;0;0;0;0;0;68;0;996;23400;320;0;0
2806909;São Francisco (SE);2008;0;0;48;0;37030;14;0;0;960;28;0;0
2807006;São Miguel do Aleixo (SE);2008;0;0;0;0;0;338;0;0;3300;16632;0;0
2807105;Simão Dias (SE);2008;0;0;550;0;0;609;24;1600;18000;88000;0;0
2807204;Siriri (SE);2008;0;0;1200;0;71500;15;0;60;1680;150;0;0
2807303;Telha (SE);2008;0;4125;180;0;0;13;0;0;390;30;0;0
2807402;Tobias Barreto (SE);2008;0;0;0;0;0;1015;0;0;8250;5250;0;0
2807501;Tomar do Geru (SE);2008;0;0;144;0;0;121;11;46590;6300;675;0;0
2807600;Umbaúba (SE);2008;0;0;384;0;0;128;96;50925;6750;405;0;0
2900108;Abaíra (BA);2008;0;72;153;19;82995;126;0;90;1200;290;0;0
2900207;Abaré (BA);2008;0;0;6000;0;0;145;0;0;560;84;0;250
2900306;Acajutiba (BA);2008;0;0;75;0;0;206;2;1800;2210;350;0;0
2900355;Adustina (BA);2008;0;0;0;0;0;5000;0;0;0;135000;0;0
2900405;Água Fria (BA);2008;0;0;28;0;240;641;14;128;49280;501;0;80
2900504;Érico Cardoso (BA);2008;45;20;270;6;19800;340;0;64;600;192;0;210
2900603;Aiquara (BA);2008;0;0;1800;0;500;30;0;0;5760;14;0;0
2900702;Alagoinhas (BA);2008;0;0;400;0;0;31;28;17250;30750;132;0;0
2900801;Alcobaça (BA);2008;0;0;935;1362;4600;310;0;750;20160;375;0;360
2900900;Almadina (BA);2008;0;0;5040;110;1400;28;0;0;2640;44;0;0
2901007;Amargosa (BA);2008;0;0;18000;600;24600;63;0;600;46400;15;0;0
2901106;Amélia Rodrigues (BA);2008;0;0;360;0;118800;10;0;200;900;16;0;0
2901155;América Dourada (BA);2008;0;0;0;0;0;25;0;0;240;1870;0;14000
2901205;Anagé (BA);2008;105;0;0;0;2430;541;10;0;3600;350;0;0
2901304;Andaraí (BA);2008;0;0;0;140;400;180;0;0;4500;720;0;0
2901353;Andorinha (BA);2008;0;0;0;0;0;287;0;0;520;119;0;0
2901403;Angical (BA);2008;0;0;718;0;3500;720;0;0;14040;6300;0;0
2901502;Anguera (BA);2008;0;0;0;0;0;300;0;0;1500;300;0;0
2901601;Antas (BA);2008;0;0;0;0;0;3603;112;0;7800;4800;0;0
2901700;Antônio Cardoso (BA);2008;0;0;0;0;0;853;26;0;2565;422;0;0
2901809;Antônio Gonçalves (BA);2008;0;0;264;3;270;430;1;29;2880;210;0;60
2901908;Aporá (BA);2008;0;0;45;0;0;320;0;1200;11160;600;0;0
2901957;Apuarema (BA);2008;0;0;7144;0;0;12;0;50;6695;13;0;1225
2902005;Aracatu (BA);2008;315;0;0;0;0;240;0;0;1000;180;0;0
2902054;Araçás (BA);2008;0;0;240;0;0;16;0;600;3000;80;0;0
2902104;Araci (BA);2008;0;0;0;0;0;1035;0;0;24100;1625;0;0
2902203;Aramari (BA);2008;0;0;200;0;0;22;11;2250;7800;58;0;0
2902252;Arataca (BA);2008;0;0;385;2874;0;0;0;0;1600;0;0;0
2902302;Aratuípe (BA);2008;0;0;1750;0;1200;28;0;760;7200;32;0;0
2902401;Aurelino Leal (BA);2008;0;0;11200;0;0;0;0;0;7600;0;0;0
2902500;Baianópolis (BA);2008;963;1427;832;0;6720;1266;0;0;5454;10719;21252;0
2902609;Baixa Grande (BA);2008;0;0;0;0;0;1800;0;0;600;300;0;0
2902658;Banzaê (BA);2008;0;0;0;0;0;720;0;0;2700;840;0;0
2902708;Barra (BA);2008;0;3;198;0;4800;900;0;180;1800;125;0;0
2902807;Barra da Estiva (BA);2008;0;0;2414;7150;1000;540;0;135;2300;112;0;0
2902906;Barra do Choça (BA);2008;0;0;60000;21124;6300;3330;0;550;3150;2800;0;0
2903003;Barra do Mendes (BA);2008;0;0;608;253;0;276;0;150;9600;1272;0;0
2903102;Barra do Rocha (BA);2008;0;0;10235;0;1440;6;0;91;7380;9;0;0
2903201;Barreiras (BA);2008;158586;4356;4244;13424;43250;12780;0;5427;34283;195330;409860;0
2903235;Barro Alto (BA);2008;0;0;64;2;0;219;0;10;4800;1755;0;800
2903276;Barrocas (BA);2008;0;0;0;0;0;253;0;0;840;0;0;0
2903300;Barro Preto (BA);2008;0;0;1920;0;0;0;0;0;324;0;0;0
2903409;Belmonte (BA);2008;0;0;1505;53;3520;11;0;0;6816;23;0;0
2903508;Belo Campo (BA);2008;0;0;0;0;810;324;0;0;26250;288;0;0
2903607;Biritinga (BA);2008;0;0;0;0;0;586;0;360;8400;900;0;0
2903706;Boa Nova (BA);2008;0;0;1440;90;5750;90;0;0;6500;35;0;600
2903805;Boa Vista do Tupim (BA);2008;0;0;2420;0;0;228;0;120;3756;95;0;306
2903904;Bom Jesus da Lapa (BA);2008;0;0;150000;0;18750;225;0;45;15000;432;0;0
2903953;Bom Jesus da Serra (BA);2008;0;0;0;0;0;162;0;0;5040;31;0;0
2904001;Boninal (BA);2008;0;0;600;11;2000;24;4;0;3600;56;0;2400
2904050;Bonito (BA);2008;0;0;3000;7752;0;133;0;1040;3000;45;0;0
2904100;Boquira (BA);2008;18;1;88;0;8100;905;0;33;2640;40;0;0
2904209;Botuporã (BA);2008;3;38;85;0;2000;140;0;0;720;173;0;0
2904308;Brejões (BA);2008;0;0;350;4172;0;55;0;0;9945;9;0;918
2904407;Brejolândia (BA);2008;0;0;300;0;9000;272;0;84;7800;1440;0;25
2904506;Brotas de Macaúbas (BA);2008;28;6;84;0;6000;750;2;120;7200;720;0;0
2904605;Brumado (BA);2008;390;0;0;0;0;920;0;0;1000;252;0;0
2904704;Buerarema (BA);2008;0;0;420;90;125;0;0;0;1320;0;0;0
2904753;Buritirama (BA);2008;6;5;60;0;12000;120;4;20;6000;120;0;0
2904803;Caatiba (BA);2008;0;0;260;78;16896;56;0;288;1980;42;0;0
2904852;Cabaceiras do Paraguaçu (BA);2008;0;0;90;0;0;487;1293;9225;13860;449;0;0
2904902;Cachoeira (BA);2008;0;0;3330;19;120000;109;5;1950;15045;78;0;0
2905008;Caculé (BA);2008;0;0;173;16;15300;282;0;68;20040;1320;0;200
2905107;Caém (BA);2008;0;0;3400;0;290;410;0;72;6380;616;0;330
2905156;Caetanos (BA);2008;0;0;0;0;0;95;0;0;400;50;0;0
2905206;Caetité (BA);2008;26;0;230;246;38325;1370;0;168;36600;1725;0;350
2905305;Cafarnaum (BA);2008;0;0;0;0;0;138;0;0;2400;2515;0;15000
2905404;Cairu (BA);2008;0;0;720;0;160;0;0;0;585;4;0;0
2905503;Caldeirão Grande (BA);2008;0;0;1800;0;0;1180;0;30;13920;528;0;0
2905602;Camacan (BA);2008;0;0;350;980;750;0;0;0;900;0;0;0
2905701;Camaçari (BA);2008;0;0;0;0;0;68;0;280;5600;96;0;0
2905800;Camamu (BA);2008;0;0;35020;216;1000;108;0;600;25242;160;0;0
2905909;Campo Alegre de Lourdes (BA);2008;0;30;0;0;0;480;0;0;20000;1600;0;0
2906006;Campo Formoso (BA);2008;315;103;10240;20;0;1045;0;50;6240;546;0;1188
2906105;Canápolis (BA);2008;0;0;0;0;20000;196;1;0;6000;1120;0;30
2906204;Canarana (BA);2008;0;0;56;3;300;351;0;0;6000;2978;0;3600
2906303;Canavieiras (BA);2008;0;0;390;38;0;0;0;0;23563;0;0;0
2906402;Candeal (BA);2008;0;0;0;0;0;181;0;0;1200;152;0;0
2906501;Candeias (BA);2008;0;0;1032;0;0;0;0;0;828;7;0;0
2906600;Candiba (BA);2008;42;0;180;0;3300;730;0;0;1500;825;0;0
2906709;Cândido Sales (BA);2008;0;0;0;0;3000;450;0;0;162000;450;0;0
2906808;Cansanção (BA);2008;0;0;170;0;200;4221;2;5;6900;5880;0;400
2906824;Canudos (BA);2008;0;0;17280;0;0;300;0;15;360;288;0;300
2906857;Capela do Alto Alegre (BA);2008;0;0;0;0;0;120;0;0;960;144;0;0
2906873;Capim Grosso (BA);2008;0;0;108;0;0;85;0;0;2530;140;0;125
2906899;Caraíbas (BA);2008;56;0;0;0;3960;229;0;0;3600;200;0;300
2906907;Caravelas (BA);2008;0;0;360;384;396500;238;0;900;18900;126;0;900
2907004;Cardeal da Silva (BA);2008;0;0;40;0;0;166;2;960;4550;128;0;0
2907103;Carinhanha (BA);2008;954;0;2000;0;3600;354;0;0;3600;1320;0;0
2907202;Casa Nova (BA);2008;0;0;5828;0;2200;1564;0;0;31416;255;0;980
2907301;Castro Alves (BA);2008;0;0;320;0;0;86;30;8075;27300;27;0;0
2907400;Catolândia (BA);2008;0;0;328;0;3800;52;0;0;2070;697;0;0
2907509;Catu (BA);2008;0;0;240;0;0;60;6;476;11250;144;0;0
2907558;Caturama (BA);2008;0;48;70;0;1600;115;0;0;720;108;0;125
